Reading airport file...
Reading routes file...
Computing pagerank...
SOLUTION FOUND
With: 
 -Dumping factor =  0.2
 -Convergence condition : difference less than  1e-15
-------------------------------------------------------------------
-----------------------(Page rank, Airport)------------------------
(0.00020394371143516785 : Luxembourg, Luxembourg)

(0.00020386720880014698 : La Aurora, Guatemala)

(0.00020371130253511068 : St Marys Airport, United States)

(0.00020369772731280945 : Dubrovnik, Croatia)

(0.00020369741065526917 : Rafic Hariri Intl, Lebanon)

(0.00020337277330728922 : Keflavik International Airport, Iceland)

(0.00020332585623953944 : Sturup, Sweden)

(0.00020316209016138406 : Tuntutuliak Airport, United States)

(0.00020271809399223636 : Big Trout Lake Airport, Canada)

(0.00020256640220406592 : Anaktuvuk Pass Airport, United States)

(0.00020242390869469037 : Knevichi, Russia)

(0.00020210421572196884 : Zagreb, Croatia)

(0.0002020643812785363 : Owen Roberts Intl, Cayman Islands)

(0.00020198867723343196 : Zvartnots, Armenia)

(0.0002014950422079045 : Achmad Yani, Indonesia)

(0.00020140005743165496 : Harare Intl, Zimbabwe)

(0.0002013342288362482 : Valencia, Spain)

(0.0002012296563149122 : Teniente Alejandro Velasco Astete Intl, Peru)

(0.00020097498921657294 : Ernest A Love Fld, United States)

(0.00020088242518204454 : Deadhorse, United States)

(0.00020074030812998556 : Ciampino, Italy)

(0.0002007379075643899 : Carajas Airport, Brazil)

(0.000200529915015278 : Lech Walesa, Poland)

(0.00020045112924756988 : Puvirnituq Airport, Canada)

(0.0002004118630288357 : Rodriguez Ballon, Peru)

(0.00020036719496188346 : Pohnpei Intl, Micronesia)

(0.0002003143647028247 : Bucholz Aaf, Marshall Islands)

(0.0002001881010009596 : Austin Bergstrom Intl, United States)

(0.00020009057676538625 : Fuerteventura, Spain)

(0.0001999833548121856 : Bocas Del Toro Intl, Panama)

(0.00019964892043568735 : EuroAirport Basel-Mulhouse-Freiburg, Switzerland)

(0.00019964682665573499 : Victoria Inner Harbour Airport, Canada)

(0.00019955608292986926 : Natashquan, Canada)

(0.00019953785350814468 : Cyril E King, Virgin Islands)

(0.00019951107663691825 : El Tepual Intl, Chile)

(0.0001994317640049731 : Mornington Island Airport, Australia)

(0.0001992009253275904 : Airport, Norway)

(0.00019912757623939266 : Shijiazhuang Daguocun International Airport, China)

(0.00019910668303978736 : Goiabeiras, Brazil)

(0.00019883752217682776 : Datadawai Airport, Indonesia)

(0.00019848588984180328 : Kelowna, Canada)

(0.00019846574016802186 : Siem Reap, Cambodia)

(0.0001984498866798024 : Kazan, Russia)

(0.00019830380387521432 : Makale, Ethiopia)

(0.00019827891269739612 : Sacramento Intl, United States)

(0.00019824020812628156 : Hannover, Germany)

(0.00019821585577119735 : Larnaca, Cyprus)

(0.00019809443436513913 : Dzaoudzi Pamandzi, Mayotte)

(0.00019808446000696333 : Linate, Italy)

(0.0001980065961440614 : Meilan, China)

(0.0001978023117513323 : Daru Airport, Papua New Guinea)

(0.00019775465744940155 : Varanasi, India)

(0.00019775395797940953 : Santo Angelo, Brazil)

(0.00019769214885855454 : Ufa, Russia)

(0.00019757232122492386 : Kulusuk, Greenland)

(0.00019729617390187287 : Craig Cove Airport, Vanuatu)

(0.0001971269902458846 : Sandy Lake Airport, Canada)

(0.00019710910227847296 : Cherepovets Airport, Russia)

(0.00019703202138070228 : San Antonio Intl, United States)

(0.00019692572411518053 : Kabul Intl, Afghanistan)

(0.0001969110055618767 : Ambrosio L V Taravella, Argentina)

(0.00019687307546380808 : Podgorica, Montenegro)

(0.00019686506342910716 : Edinburgh Waverly Station, United Kingdom)

(0.00019686275546244568 : Skavsta, Sweden)

(0.00019669314342547203 : Schonefeld, Germany)

(0.00019652152193238274 : Moss, Norway)

(0.00019649853318671527 : Deer Lake, Canada)

(0.00019644718945601773 : Lifou, New Caledonia)

(0.00019631169410829903 : Frank Pais Intl, Cuba)

(0.0001962595193721862 : Lalibella, Ethiopia)

(0.0001962414756164426 : Liangjiang, China)

(0.00019611414451211506 : Page Municipal Airport, United States)

(0.0001960746118690598 : Cachimbo, Brazil)

(0.00019599600476065526 : Kilimanjaro Intl, Tanzania)

(0.00019589755170590863 : Amilcar Cabral Intl, Cape Verde)

(0.00019587736276058503 : Wainwright Airport, United States)

(0.0001957304636837759 : Macau Intl, Macau)

(0.0001957093635222488 : Chevery Airport, Canada)

(0.00019559739702542864 : Olbia Costa Smeralda, Italy)

(0.00019553735388417752 : Freetown Lungi, Sierra Leone)

(0.00019544079637207656 : Myitkyina, Burma)

(0.0001952567716917069 : Merignac, France)

(0.0001950347040885886 : Norman Y Mineta San Jose Intl, United States)

(0.0001948562789481436 : Changbei Intl, China)

(0.00019480231223164253 : Venetie Airport, United States)

(0.00019480096067932268 : Francisco Bangoy International, Philippines)

(0.00019470450918955188 : Nampula, Mozambique)

(0.00019464498600546939 : Phoenix International, China)

(0.00019463396049953092 : Suavanao Airport, Solomon Islands)

(0.0001942999486277051 : Palermo, Italy)

(0.0001942640033715363 : Asmara Intl, Eritrea)

(0.0001942347017499913 : Muskrat Dam Airport, Canada)

(0.0001941706192212047 : Torp, Norway)

(0.00019407227218009966 : Cerro Moreno Intl, Chile)

(0.00019391894880672726 : Kangiqsujuaq - Wakeham Bay Airport, Canada)

(0.0001937834245390212 : Heho, Burma)

(0.00019371447032335282 : Girua Airport, Papua New Guinea)

(0.00019370977987979936 : Dortmund, Germany)

(0.0001936415643312678 : Berbera, Somalia)

(0.0001936106360424166 : Zahedan Intl, Iran)

(0.00019349293857391753 : Bora Bora, French Polynesia)

(0.00019346959375601334 : Qaarsut Airport, Greenland)

(0.00019329410455527546 : Traian Vuia, Romania)

(0.00019327438557411388 : Zhuhai Airport, China)

(0.0001932127892848838 : Chapeco, Brazil)

(0.00019319377541467128 : Louis Armstrong New Orleans Intl, United States)

(0.00019309724573714045 : Maraba, Brazil)

(0.0001930929925691846 : Prince George, Canada)

(0.00019309073969768888 : Southwest Florida Intl, United States)

(0.00019297389547925746 : Pangnirtung, Canada)

(0.00019283534876889238 : Tete Chingodzi, Mozambique)

(0.00019279907472690943 : Fort Mcmurray, Canada)

(0.00019255326626423333 : Churchill, Canada)

(0.00019251275721305275 : Changchun, China)

(0.0001924733207493865 : Nosara, Costa Rica)

(0.00019241390921575618 : St Augustin Airport, Canada)

(0.00019235296149050106 : Le Lamentin, Martinique)

(0.0001923465206555543 : Prince Mohammad Bin Abdulaziz, Saudi Arabia)

(0.00019233849175773172 : Kaohsiung Intl, Taiwan)

(0.00019225130400350924 : Mehamn, Norway)

(0.0001922485245787852 : Raleigh Durham Intl, United States)

(0.00019214063471246915 : Surgut, Russia)

(0.000191921830510374 : Capodichino, Italy)

(0.0001918471707537139 : Kurumoch, Russia)

(0.00019181276791257034 : Tabatinga, Brazil)

(0.0001917946328204262 : Hollis Seaplane Base, United States)

(0.0001917930445905252 : Broome, Australia)

(0.00019170623125405682 : Lansdowne House Airport, Canada)

(0.0001916527858444114 : Wenzhou Yongqiang Airport, China)

(0.0001916484949462415 : Riyan, Yemen)

(0.00019164403263721428 : PlÃ¡cido de Castro, Brazil)

(0.0001916092435255047 : Neerlerit Inaat Airport, Greenland)

(0.0001915981150438749 : H Hasan Aroeboesman, Indonesia)

(0.0001915376368128225 : Charleville, Australia)

(0.0001914286604695058 : Kenmore Air Harbor Seaplane Base, United States)

(0.00019142091760056571 : Kashechewan Airport, Canada)

(0.00019137416218922555 : Seychelles Intl, Seychelles)

(0.0001911640335363202 : Dongshan, China)

(0.00019111496423945503 : St. Lewis (Fox Harbour) Airport, Canada)

(0.00019100983878580735 : Vilnius Intl, Lithuania)

(0.00019086954891854197 : Point Salines Intl, Grenada)

(0.00019080746085247126 : Rimouski Airport, Canada)

(0.0001907809826644201 : Leite Lopes, Brazil)

(0.00019076684499548456 : Windhoek Hosea Kutako International Airport , Namibia)

(0.00019069251503182576 : Syamsudin Noor, Indonesia)

(0.00019064927648077267 : Yellowstone Airport, United States)

(0.0001906447222474674 : Guernsey, Guernsey)

(0.00019063148956212537 : Melbourne Essendon, Australia)

(0.0001905892117113404 : Ngorangora Airport, Solomon Islands)

(0.0001905677906176264 : Maya Maya, Congo (Brazzaville))

(0.00019052821203126256 : Gold Coast, Australia)

(0.00019051247856734615 : Scappoose Industrial Airpark, United States)

(0.00019051247856734615 : Grand Canyon West Airport, United States)

(0.00019051247856734615 : Boulder City Municipal Airport, United States)

(0.00019051247856734615 : Alto Rio Senguer Airport, Argentina)

(0.00019038755929408777 : Cincinnati Northern Kentucky Intl, United States)

(0.00019035317946947353 : Salluit Airport, Canada)

(0.00019027836376217538 : Sir Seretse Khama Intl, Botswana)

(0.00019026185003962452 : Leon M Ba, Gabon)

(0.0001902548062944367 : Birdsville Airport, Australia)

(0.0001902076586016384 : Araguaina Airport, Brazil)

(0.00019011478944841125 : Iloilo, Philippines)

(0.00019006817210259555 : Manas, Kyrgyzstan)

(0.0001900241074107603 : Leknes Airport, Norway)

(0.00018998931902929186 : Rio Gallegos, Argentina)

(0.00018998011354261687 : Capitan Oriel Lea Plaza, Bolivia)

(0.00018996947523892152 : ISLES OF SCILLY, United Kingdom)

(0.00018984756743630084 : Alma Airport, Canada)

(0.00018983043351401518 : Yinchuan, China)

(0.00018980701496497287 : JAGS McCartney International Airport, Turks and Caicos Islands)

(0.00018977562788591258 : Tubuala Airport, Panama)

(0.0001897592501093998 : Tres De Mayo, Colombia)

(0.00018975082277548598 : Phnom Penh Intl, Cambodia)

(0.00018960852155902388 : Kashi, China)

(0.00018958439871964833 : Ivujivik Airport, Canada)

(0.00018955522789778097 : Las Americas Intl, Dominican Republic)

(0.000189544103092817 : Raiatea, French Polynesia)

(0.00018952944439674192 : Windorah Airport, Australia)

(0.0001895026556884946 : Anvik Airport, United States)

(0.00018947739407719727 : Grayling Airport, United States)

(0.00018941890135857817 : Kangirsuk Airport, Canada)

(0.00018940547864189044 : Wallis, Wallis and Futuna)

(0.00018940048764632894 : Ahmedabad, India)

(0.00018938245184195546 : Pichoy, Chile)

(0.0001893030546352185 : Bilbao, Spain)

(0.00018922843560355946 : Tirana Rinas, Albania)

(0.00018919296389044836 : Mont Joli, Canada)

(0.0001891779114228754 : Nuku Hiva, French Polynesia)

(0.0001891779114228754 : Hiva Oa-Atuona Airport, French Polynesia)

(0.00018914190334155695 : St Hubert, Canada)

(0.0001891372899942418 : Vilhelmina, Sweden)

(0.00018909872002208586 : Breves Airport, Brazil)

(0.0001889883787388074 : Campo Alegre Airport, Brazil)

(0.00018896321743652113 : Plan De Guadalupe Intl, Mexico)

(0.00018891879000884504 : Bedourie Airport, Australia)

(0.00018886541459270275 : Samui, Thailand)

(0.00018885675471148677 : Carriel Sur Intl, Chile)

(0.00018883369201195413 : Umiujaq Airport, Canada)

(0.00018877186068709883 : Imam Khomeini, Iran)

(0.00018872970490164698 : Sud Corse, France)

(0.00018861599644032201 : Duong Dong Airport, Vietnam)

(0.00018857464858210808 : Kotlik Airport, United States)

(0.00018848634531430165 : Lishe, China)

(0.00018846824129102206 : Pikangikum Airport, Canada)

(0.00018842388795681168 : Cheyenne Rgnl Jerry Olson Fld, United States)

(0.0001883578533946391 : Lawas Airport, Malaysia)

(0.00018831892102055492 : Sola Airport, Vanuatu)

(0.00018831892102055492 : Mota Lava Airport, Vanuatu)

(0.00018831268148600003 : Liberal Muni, United States)

(0.0001883099250835884 : Lockhart River Airport, Australia)

(0.00018823542176081654 : Takaroa, French Polynesia)

(0.00018819269881519094 : Elim Airport, United States)

(0.00018814257979481237 : Madang, Papua New Guinea)

(0.0001881184339613254 : Borongan Airport, Philippines)

(0.00018804802222185504 : Uru Harbour Airport, Solomon Islands)

(0.00018804677628171914 : St Anthony, Canada)

(0.00018803230214265744 : Sevilla, Spain)

(0.00018796842724157586 : Zanzibar, Tanzania)

(0.00018787625934432118 : Igloolik Airport, Canada)

(0.00018779940812686672 : Lycksele, Sweden)

(0.00018775526373379214 : Supadio, Indonesia)

(0.0001877478077409431 : Christmas Island, Christmas Island)

(0.0001877372192318166 : Araracuara Airport, Colombia)

(0.00018773101535522605 : Lesquin, France)

(0.0001877196546431748 : Robert Curtis Memorial Airport, United States)

(0.00018771106253810872 : Alghero, Italy)

(0.00018767280008447738 : Malindi Airport, Kenya)

(0.00018766460512473985 : Toliara, Madagascar)

(0.0001875891929879253 : Taree Airport, Australia)

(0.0001875555148801684 : Punta Cana Intl, Dominican Republic)

(0.00018742902466303035 : Port Hardy, Canada)

(0.00018741433548712444 : Point Hope Airport, United States)

(0.00018740809257732953 : Timmins, Canada)

(0.00018738932318099628 : Katima Mulilo Airport, Namibia)

(0.00018736001210937288 : Thief River Falls, United States)

(0.00018735291220505455 : Eilat, Israel)

(0.00018729527008068387 : LM Clayton Airport, United States)

(0.00018727513947315062 : Maroantsetra, Madagascar)

(0.00018724724678207902 : Richmond, Australia)

(0.0001872320467892398 : Pafos Intl, Cyprus)

(0.0001872075851195701 : Kongiganak Airport, United States)

(0.00018718087890989108 : Nondalton Airport, United States)

(0.00018717173138210278 : Bratsk, Russia)

(0.00018714992034839155 : Tupelo Regional Airport, United States)

(0.0001871153269315551 : Kenmore Air Harbor Inc Seaplane Base, United States)

(0.00018710535575379924 : Culiacan Intl, Mexico)

(0.00018708321052928815 : Jorge Wilsterman, Bolivia)

(0.0001870547456483697 : Tapuruquara Airport, Brazil)

(0.00018705440996653712 : Doomadgee Airport, Australia)

(0.00018704047587330422 : Tin City LRRS Airport, United States)

(0.00018701762926265827 : Port Columbus Intl, United States)

(0.00018696086562880552 : Francisco C Ada Saipan Intl, Northern Mariana Islands)

(0.00018689539238617893 : Webequie Airport, Canada)

(0.00018682822516017292 : Newtok Airport, United States)

(0.00018676098141682832 : Luogang, China)

(0.0001867108619852224 : Bari, Italy)

(0.00018661094637074916 : Launceston, Australia)

(0.0001865304932070905 : Kallax, Sweden)

(0.00018651978644893417 : Calicut, India)

(0.00018649292362882646 : Arviat, Canada)

(0.00018644154170142794 : Cincinnati Muni Lunken Fld, United States)

(0.0001864000477441942 : Aswan Intl, Egypt)

(0.00018639702441857267 : Nantucket Mem, United States)

(0.00018633273458162856 : Aden Adde International Airport, Somalia)

(0.00018629234347987636 : Totegegie, French Polynesia)

(0.00018629234347987636 : Makemo, French Polynesia)

(0.0001862089035095015 : Carlos Ibanez Del Campo Intl, Chile)

(0.0001861895471330496 : Dalaman, Turkey)

(0.00018611564984130258 : Kaimana, Indonesia)

(0.00018610952120820653 : Summer Beaver Airport, Canada)

(0.00018600086037546892 : Moosonee, Canada)

(0.0001859097145525771 : Balice, Poland)

(0.00018589397772166547 : Ganja Airport, Azerbaijan)

(0.00018585754042395254 : Sudbury, Canada)

(0.0001858176631373167 : Marechal Cunha Machado Intl, Brazil)

(0.00018572953981780716 : Furnace Creek, United States)

(0.00018565051150661155 : Sao Felix do Xingu Airport, Brazil)

(0.00018563830477726784 : Papa Westray Airport, United Kingdom)

(0.0001856202111265257 : Devi Ahilyabai Holkar, India)

(0.00018556710042007705 : Srinagar, India)

(0.00018556456929031087 : Ndola, Zambia)

(0.00018555089858074848 : Wunnumin Lake Airport, Canada)

(0.00018548403198003987 : Chisasibi Airport, Canada)

(0.00018540659611905317 : Juana Azurduy De Padilla, Bolivia)

(0.00018540624296861882 : Sheldon Point Airport, United States)

(0.0001852792673510982 : Kipnuk Airport, United States)

(0.00018517481080888623 : Major Brigadeiro Trompowsky, Brazil)

(0.00018514771931418437 : Alta, Norway)

(0.0001851431993685005 : Tatalina Lrrs, United States)

(0.00018513149852460539 : Wapekeka Airport, Canada)

(0.00018501644469012072 : Martha\\'s Vineyard, United States)

(0.00018499990586122827 : Berlevag, Norway)

(0.00018489013685369938 : Jaqué Airport, Panama)

(0.00018489013685369938 : Sinop Airport, Turkey)

(0.00018489013685369938 : Garachine Airport, Panama)

(0.00018489013685369938 : Ittoqqortoormiit Heliport, Greenland)

(0.00018486706074742629 : Ulukhaktok Holman, Canada)

(0.00018456093293584612 : Igiugig Airport, United States)

(0.00018456093293584612 : Pilot Point Airport, United States)

(0.0001845340376878962 : General Mitchell Intl, United States)

(0.00018445349143567322 : Pashkovskiy, Russia)

(0.00018442365087690036 : Bosaso Airport, Somalia)

(0.00018428199444951853 : Rurutu, French Polynesia)

(0.00018428199444951853 : Tubuai, French Polynesia)

(0.00018424897046519744 : Skopje, Macedonia)

(0.0001842425139289584 : Madeira, Portugal)

(0.000184134860528624 : Klawock Airport, United States)

(0.00018411884939572998 : Beira, Mozambique)

(0.0001841061377163294 : Allahabad, India)

(0.00018405854197503396 : Pittsburgh Intl, United States)

(0.00018405642718577066 : Aden Intl, Yemen)

(0.00018402266635474696 : Quaqtaq Airport, Canada)

(0.0001840152108240187 : Metlakatla Seaplane Base, United States)

(0.00018395213197230245 : Fort Albany Airport, Canada)

(0.0001838925666598991 : Red Devil Airport, United States)

(0.00018385266628275434 : Souda, Greece)

(0.00018384999257865429 : Naryan-Mar, Russia)

(0.00018383877282730546 : Belfast Intl, United Kingdom)

(0.00018379880337109325 : Bettles, United States)

(0.00018379360315651897 : Toussaint Louverture Intl, Haiti)

(0.00018379309531410805 : Erechim Airport, Brazil)

(0.00018379121729999588 : Larsen Bay Airport, United States)

(0.00018379121729999588 : Ambler Airport, United States)

(0.00018379109417351107 : Ruby Airport, United States)

(0.00018378960859733522 : Licenciado Adolfo Lopez Mateos Intl, Mexico)

(0.0001837313093216449 : Fort Smith, Canada)

(0.00018370378930428918 : Platinum, United States)

(0.00018361108726992287 : Khajuraho, India)

(0.00018359200504120397 : Nulato Airport, United States)

(0.00018359200504120397 : Coffman Cove Seaplane Base, United States)

(0.0001835654721387494 : Ua Huka Airport, French Polynesia)

(0.0001835654721387494 : Ua Pou Airport, French Polynesia)

(0.0001835483723960475 : North Whale Seaplane Base, United States)

(0.0001835483723960475 : Chignik Lake Airport, United States)

(0.00018352840110829019 : Tenakee Seaplane Base, United States)

(0.00018352840110829019 : Pelican Seaplane Base, United States)

(0.0001834953082973968 : Santa Rosa, Argentina)

(0.00018348150823928672 : Inezgane, Morocco)

(0.00018344368584104423 : Conceicao Do Araguaia, Brazil)

(0.00018335800475552182 : Diego Aracena Intl, Chile)

(0.00018335575302462853 : Bearskin Lake Airport, Canada)

(0.0001833383476368899 : Ngaoundere, Cameroon)

(0.00018331590574686456 : Oranjemund Airport, Namibia)

(0.0001832903466104562 : Coari Airport, Brazil)
