Reading airport file...
Reading routes file...
Computing pagerank...
SOLUTION FOUND
With: 
 -Dumping factor =  0.5
 -Convergence condition : difference less than  1e-15
-------------------------------------------------------------------
-----------------------(Page rank, Airport)------------------------

(0.0001227835562719762 : Hail, Saudi Arabia)

(0.0001227349289368789 : Limbang, Malaysia)

(0.00012272873091540576 : Mae Hong Son, Thailand)

(0.0001227097294939007 : Evansville Regional, United States)

(0.00012268824328317597 : Yan'an Airport, China)

(0.00012266930194854944 : Central Wisconsin, United States)

(0.0001226455657348842 : Ciudad Del Carmen Intl, Mexico)

(0.00012263991188040928 : Friedman Mem, United States)

(0.00012263469285395245 : Marsa Alam Intl, Egypt)

(0.0001226172433039903 : Moomba, Australia)

(0.0001226087808227265 : Sittwe, Burma)

(0.00012260701265007256 : Ibadan, Nigeria)

(0.00012260701265007256 : Ilorin, Nigeria)

(0.00012260701265007256 : Maiduguri, Nigeria)

(0.00012260701265007256 : Sadiq Abubakar Iii Intl, Nigeria)

(0.00012260701265007256 : Yola, Nigeria)

(0.0001226068710904384 : Al Ain International Airport, United Arab Emirates)

(0.0001226042691259902 : Elmira Corning Rgnl, United States)

(0.00012257830753719496 : Amami, Japan)

(0.00012257830753719496 : Yamagata, Japan)

(0.00012257830753719496 : Misawa Ab, Japan)

(0.00012257830753719496 : Iwami Airport, Japan)

(0.00012257690782170808 : Yamaguchi Ube, Japan)

(0.00012257690782170808 : Tokushima, Japan)

(0.00012255309868314354 : Canaima, Venezuela)

(0.00012251748047740606 : Proserpine Whitsunday Coast, Australia)

(0.00012251748047740606 : Bundaberg, Australia)

(0.00012247882981939153 : Augusta Rgnl At Bush Fld, United States)

(0.00012247882981939153 : Albert J Ellis, United States)

(0.00012245370598523448 : Kerry, Ireland)

(0.00012244666567877085 : Faisalabad Intl, Pakistan)

(0.00012244666567877085 : Dera Ghazi Khan Airport, Pakistan)

(0.0001224446016660057 : Graciosa, Portugal)

(0.0001224022245963245 : Trombetas, Brazil)

(0.00012239198295970141 : Pleiku Airport, Vietnam)

(0.00012239046525639314 : Sivas, Turkey)

(0.00012237996757624928 : Val De Loire, France)

(0.000122378475449025 : Guangyuan Airport, China)

(0.00012225170237274672 : Erfurt, Germany)

(0.00012220351326270223 : Abakan, Russia)

(0.0001221925121200089 : Garons, France)

(0.00012213108996287638 : Wishram Amtrak Station, United States)

(0.00012212169701874163 : Avalon, Australia)

(0.00012212169701874163 : Norfolk Island Intl, Norfolk Island)

(0.00012212169701874163 : Tamworth, Australia)

(0.00012212169701874163 : Hervey Bay Airport, Australia)

(0.00012212169701874163 : Lord Howe Island Airport, Australia)

(0.00012207706417679702 : Jackson County Airport, United States)

(0.00012202321773409748 : Sibiu, Romania)

(0.00012199727162417331 : Sanga Sanga Airport, Philippines)

(0.00012196834592784881 : Bata, Equatorial Guinea)

(0.00012192912846854586 : Hattiesburg Bobby L. Chain Municipal Airport, United States)

(0.00012192669118740772 : Mesa Falcon Field, United States)

(0.00012190934474349004 : Salisbury Ocean City Wicomico Rgnl, United States)

(0.00012190646480549267 : Al Ghaidah Intl, Yemen)

(0.00012190591052788034 : Esperance Airport, Australia)

(0.00012189554266572704 : Barinas, Venezuela)

(0.00012186668307652152 : Quzhou Airport, China)

(0.00012186260662918889 : Capt Jose A Quinones Gonzales Intl, Peru)

(0.00012186260662918889 : Coronel Fap Alfredo Mendivil Duarte, Peru)

(0.00012186260662918889 : Andahuaylas, Peru)

(0.00012186260662918889 : Capitan Carlos Martinez De Pinillos, Peru)

(0.00012186260662918889 : Mayor General FAP Armando Revoredo Iglesias Airport, Peru)

(0.00012186260662918889 : Alferez Fap David Figueroa Fernandini Airport, Peru)

(0.00012183711186522373 : Porto Santo, Portugal)

(0.0001218353743014779 : Shpakovskoye, Russia)

(0.00012182087036703172 : Wapenamanda Airport, Papua New Guinea)

(0.00012182087036703172 : Mendi Airport, Papua New Guinea)

(0.00012180152777005479 : Carpiquet, France)

(0.0001217839080837269 : Londolozi, South Africa)

(0.00012175442647543232 : Kosice, Slovakia)

(0.00012175184315138846 : Coxs Bazar, Bangladesh)

(0.00012175184315138846 : Jessore, Bangladesh)

(0.00012173259825945534 : Almirante Padilla, Colombia)

(0.00012172591356007721 : Orange Airport, Australia)

(0.00012172044006260798 : Abdul Rachman Saleh, Indonesia)

(0.0001217195639890401 : Qingyang Airport, China)

(0.00012159345688576281 : Agra, India)

(0.0001215248162532906 : Sao Tome Intl, Sao Tome and Principe)

(0.00012151901395116534 : Caumont, France)

(0.00012150329663563334 : Berlin Brandenburg Willy Brandt, Germany)

(0.00012148431673743063 : Pluguffan, France)

(0.00012143924061775281 : Shanhaiguan Airport, China)

(0.00012141453431249936 : Barataevka, Russia)

(0.00012135471697000935 : Lappeenranta, Finland)

(0.00012132114278543528 : Vasteras, Sweden)

(0.00012128713124833791 : Pulau Tioman, Malaysia)

(0.00012128713124833791 : Redang, Malaysia)

(0.00012125676078370159 : Crotone, Italy)

(0.00012122465214653704 : Takoradi, Ghana)

(0.00012120878592882816 : Muan, South Korea)

(0.00012113020570936922 : Augsburg Railway, Germany)

(0.00012111382281276479 : Boutheon, France)

(0.00012110803599138219 : Weifang Airport, China)

(0.00012110647756813581 : Tepic, Mexico)

(0.00012110647756813581 : Colima, Mexico)

(0.00012109764585298185 : Sanandaj, Iran)

(0.00012109764585298185 : Sabzevar National Airport, Iran)

(0.00012109764585298185 : Bojnourd Airport, Iran)

(0.00012109764585298185 : Bam Airport, Iran)

(0.00012109764585298185 : Khoram Abad Airport, Iran)

(0.00012109764585298185 : Parsabade Moghan Airport, Iran)

(0.00012109764585298185 : Ilam Airport, Iran)

(0.00012109764585298185 : Sahand Airport, Iran)

(0.00012109764585298185 : Mosul International Airport, Iraq)

(0.00012105983001052916 : Monrovia Spriggs Payne, Liberia)

(0.00012105950722865369 : Mogador Airport, Morocco)

(0.00012104847655118711 : Spichenkovo Airport, Russia)

(0.00012103955276565031 : Hays Regional Airport, United States)

(0.00012093736843661574 : Jiujiang Lushan Airport, China)

(0.00012088559023514916 : Erzincan, Turkey)

(0.00012088559023514916 : Batman, Turkey)

(0.00012088559023514916 : Mus Airport, Turkey)

(0.00012088559023514916 : Zafer, Turkey)

(0.00012087670037846083 : Owensboro Daviess County Airport, United States)

(0.00012085166077709214 : Tolagnaro, Madagascar)

(0.00012085166077709214 : Belo sur Tsiribihina Airport, Madagascar)

(0.00012084647038954383 : Pleurtuit, France)

(0.00012084613470964687 : Anqing Airport, China)

(0.00012082388311322964 : El Eden, Colombia)

(0.00012081254623774154 : Santa Maria, Portugal)

(0.00012080893535000258 : Waterloo, Canada)

(0.0001206868061581953 : Al Baha, Saudi Arabia)

(0.0001206868061581953 : Bisha, Saudi Arabia)

(0.0001206868061581953 : Nejran, Saudi Arabia)

(0.00012063017006010956 : Turpan, China)

(0.00012060310415861419 : Timaru, New Zealand)

(0.00012060310415861419 : Westport, New Zealand)

(0.00012059900715779312 : Nakashibetsu, Japan)

(0.00012059900715779312 : Wakkanai, Japan)

(0.00012059217523458695 : Kunsan Air Base, South Korea)

(0.000120584619998661 : Saint John, Canada)

(0.00012054892991984094 : Hassan I Airport, Western Sahara)

(0.00012050547598161789 : Natrona Co Intl, United States)

(0.0001204866530778678 : Andizhan Airport, Uzbekistan)

(0.00012043860195905037 : John A. Osborne Airport, Montserrat)

(0.00012041933845661544 : Gibraltar, Gibraltar)

(0.00012040471673181426 : Kumejima, Japan)

(0.000120402022224435 : Steamboat Springs Airport-Bob Adams Field, United States)

(0.00012040001506770408 : Lebanon Municipal Airport, United States)

(0.00012040001506770408 : Provincetown Muni, United States)

(0.00012039131214682468 : Phrae, Thailand)

(0.00012039131214682468 : Narathiwat, Thailand)

(0.00012039131214682468 : Sakon Nakhon, Thailand)

(0.00012039131214682468 : Loei, Thailand)

(0.00012039131214682468 : Roi Et, Thailand)

(0.00012039131214682468 : Buri Ram, Thailand)

(0.00012039131214682468 : Ranong, Thailand)

(0.00012039131214682468 : Chumphon, Thailand)

(0.00012039075195529591 : Lafayette Rgnl, United States)

(0.00012039075195529591 : Monroe Rgnl, United States)

(0.00012039075195529591 : Robert Gray Aaf, United States)

(0.00012039075195529591 : Alexandria Intl, United States)

(0.00012037587718205593 : Yonago Kitaro, Japan)

(0.0001203416971226832 : Khovd Airport, Mongolia)

(0.0001203416971226832 : Lille, France)

(0.00012033705060220616 : Massawa Intl, Eritrea)

(0.00012031624050663241 : Manicore, Brazil)

(0.00012031624050663241 : Barreiras Airport, Brazil)

(0.00012031624050663241 : Borba Airport, Brazil)

(0.00012031624050663241 : Una-Comandatuba Airport, Brazil)

(0.00012027698267786527 : Ithaca Tompkins Rgnl, United States)

(0.00012022546315651277 : Rajahmundry, India)

(0.0001201989758109359 : Luhansk International Airport, Ukraine)

(0.0001201989758109359 : Zaporizhzhia International Airport, Ukraine)

(0.0001201989758109359 : Lozuvatka International Airport, Ukraine)

(0.00012017384770665371 : Samaná El Catey International Airport, Dominican Republic)

(0.0001201482266456095 : Qingshan, China)

(0.00012011474072498037 : Lewiston Maine, United States)

(0.00012010527053840796 : Pagadian, Philippines)

(0.00012008973464335768 : Kalamazoo, United States)

(0.00012008973464335768 : La Crosse Municipal, United States)

(0.00012008973464335768 : Mbs Intl, United States)

(0.00012001522705252566 : Nanchong Airport, China)

(0.00012000911455599105 : Craven Co Rgnl, United States)

(0.00012000678738495867 : Gloucestershire, United Kingdom)

(0.00011998524560204423 : Hami Airport, China)

(0.00011996473884527689 : Chimoio Airport, Mozambique)

(0.00011995813755312458 : Jabalpur, India)

(0.00011995813755312458 : Surat, India)

(0.00011995009755732478 : Hagerstown Regional Richard A Henson Field, United States)

(0.00011994343620673744 : Catarman National Airport, Philippines)

(0.00011994343620673744 : Calbayog Airport, Philippines)

(0.00011994343620673744 : Basco Airport, Philippines)

(0.00011989797085516467 : Aksu Airport, China)

(0.00011989797085516467 : Kuqa Airport, China)

(0.00011989197445632139 : Rajkot, India)

(0.0001198819655606938 : Wurzburg HBF, Germany)

(0.00011983134922192559 : Sheikh Zayed, Pakistan)

(0.00011975074681260247 : Okha Airport, Russia)

(0.00011975074681260247 : Leshukonskoye Airport, Russia)

(0.00011975074681260247 : Lima Allen County Airport, United States)

(0.0001196791003286134 : Francisco De Assis, Brazil)

(0.0001196791003286134 : Caldas Novas, Brazil)

(0.0001196791003286134 : Aeroporto Prefeito Octavio de Almeida Neves, Brazil)

(0.0001196791003286134 : Labrea Airport, Brazil)

(0.0001196791003286134 : Araxa Airport, Brazil)

(0.00011964251611591725 : Magnitogorsk, Russia)

(0.00011960926616377783 : Coronel E Carvajal, Ecuador)

(0.00011960926616377783 : Teniente Coronel Luis A Mantilla, Ecuador)

(0.00011960926616377783 : Nueva Loja Airport, Ecuador)

(0.00011955394040321426 : Hilton Head, United States)

(0.0001195483508379767 : Ingeniero Alberto Acuna Ongay Intl, Mexico)

(0.0001195483508379767 : General Servando Canales Intl, Mexico)

(0.00011953021038535743 : Chitral Airport, Pakistan)

(0.0001195280577664709 : Dongying Airport, China)

(0.00011946321238744161 : Palanga Intl, Lithuania)

(0.00011945456212223565 : London-Corbin Airport-MaGee Field, United States)

(0.00011941243790062193 : Kingscote Airport, Australia)

(0.00011941243790062193 : Coober Pedy Airport, Australia)

(0.00011941243790062193 : Ceduna Airport, Australia)

(0.00011941243790062193 : Olympic Dam Airport, Australia)

(0.00011941243790062193 : Port Augusta Airport, Australia)

(0.00011941243790062193 : Whyalla Airport, Australia)

(0.0001193406436348678 : Dandong, China)

(0.00011933458099229119 : U Taphao Intl, Thailand)

(0.00011932578657671949 : Taraz, Kazakhstan)

(0.00011932578657671949 : Petropavlosk South Airport, Kazakhstan)

(0.00011932578657671949 : Zhezkazgan Airport, Kazakhstan)

(0.00011930907451779599 : Erie Intl Tom Ridge Fld, United States)

(0.0001192263683493887 : Bonito Airport, Brazil)

(0.00011919521468166562 : Gamal Abdel Nasser Airport, Libya)

(0.00011917103404548703 : Xieng Khouang, Laos)

(0.00011917103404548703 : Luang Namtha, Laos)

(0.00011917103404548703 : Oudomxay, Laos)

(0.00011915974583710798 : Licenciado Y Gen Ignacio Lopez Rayon, Mexico)

(0.00011915793104305629 : La Florida, Colombia)

(0.0001191299246400373 : Iliamna, United States)

(0.0001191299246400373 : Adak Airport, United States)

(0.00011911483576378606 : Hua Hin, Thailand)

(0.00011911483576378606 : Pulau Pangkor Airport, Malaysia)

(0.00011909581631640642 : Bandar Lengeh, Iran)

(0.00011906145136655904 : Pamplona, Spain)

(0.00011900798350064537 : Bacau, Romania)

(0.00011895390293519738 : Hana, United States)

(0.00011892471772176851 : Rafael Hernandez, Puerto Rico)

(0.00011892015734195422 : Kisumu, Kenya)

(0.00011890637852215235 : Simara, Nepal)

(0.00011890637852215235 : Surkhet, Nepal)

(0.00011886475734035497 : Naha, Indonesia)

(0.00011885772960750884 : Alderney, Guernsey)

(0.0001187631840901905 : Cheboksary Airport, Russia)

(0.0001187631840901905 : Saransk Airport, Russia)

(0.00011875423322978048 : Vatry, France)

(0.00011872828882005527 : Cap Haitien Intl, Haiti)

(0.00011869006165853317 : Nanaimo, Canada)

(0.00011869006165853317 : Castlegar, Canada)

(0.00011868323348861293 : Dakhla Airport, Western Sahara)

(0.00011866403457831906 : Bamaga Injinoo, Australia)

(0.00011866403457831906 : Horn Island Airport, Australia)

(0.0001186639189706757 : Hancock County - Bar Harbor, United States)

(0.00011865974654768147 : Jinzhou Airport, China)

(0.0001186556703762276 : Poliarny Airport, Russia)

(0.0001186556703762276 : Tiksi Airport, Russia)

(0.0001186556703762276 : Cherskiy Airport, Russia)

(0.0001186556703762276 : Chokurdakh Airport, Russia)

(0.00011864752239537489 : Greater Binghamton Edwin A Link Fld, United States)

(0.00011864752239537489 : University Park Airport, United States)

(0.00011863973893249741 : Laage, Germany)

(0.00011860773017930557 : Bassillac, France)

(0.00011856379567974545 : Leon Airport, Spain)

(0.0001185437603159678 : Bemidji Regional Airport, United States)

(0.00011852986468339368 : Santa Maria Pub Cpt G Allan Hancock Airport, United States)

(0.00011844687271788694 : Dong Hoi, Vietnam)

(0.00011844687271788694 : Chu Lai, Vietnam)

(0.00011844687271788694 : Dong Tac, Vietnam)

(0.00011844687271788694 : Phu Cat Airport, Vietnam)

(0.0001184461015999926 : Saga Airport, Japan)

(0.00011838927141660772 : Gomel, Belarus)

(0.00011838927141660772 : Hrodno Airport, Belarus)

(0.00011838927141660772 : Brest, Belarus)

(0.00011838044549115247 : Praslin, Seychelles)

(0.00011835503446417574 : Boston Back Bay Station, United States)

(0.00011828281047321354 : Bonriki Intl, Kiribati)

(0.00011828281047321354 : Rotuma Airport, Fiji)

(0.00011825965853927962 : St George Muni, United States)

(0.00011825965853927962 : Yellowstone Rgnl, United States)

(0.00011823680835464399 : Hokitika, New Zealand)

(0.0001181950503466027 : Las Brujas, Colombia)

(0.0001181950503466027 : Yariguies, Colombia)

(0.0001181950503466027 : San Luis, Colombia)

(0.0001181950503466027 : La Nubia, Colombia)

(0.0001181950503466027 : Guillermo Leon Valencia, Colombia)

(0.0001181950503466027 : Villa Garzon Airport, Colombia)

(0.0001181950503466027 : El Bagre Airport, Colombia)

(0.00011817535272389389 : Imperial Co, United States)

(0.00011812875072602445 : Bobo Dioulasso, Burkina Faso)

(0.00011811672915491405 : Tanjung Manis Airport, Malaysia)

(0.0001180993157982616 : Salak, Cameroon)

(0.0001180993157982616 : Garoua, Cameroon)

(0.00011808816918347181 : Debrecen, Hungary)

(0.00011808066901402005 : Friday Harbor Airport, United States)

(0.00011800495598083275 : Tartu, Estonia)

(0.00011800495598083275 : Kemi Tornio, Finland)

(0.00011800495598083275 : Kajaani, Finland)

(0.00011800495598083275 : Kruunupyy, Finland)

(0.00011800495598083275 : Mariehamn, Finland)

(0.00011800495598083275 : Pori, Finland)

(0.00011800495598083275 : Rovaniemi, Finland)

(0.00011800495598083275 : Savonlinna, Finland)

(0.00011800495598083275 : Kungsangen, Sweden)

(0.00011799688834269003 : Kasiguncu, Indonesia)

(0.00011799688834269003 : Gorno-Altaysk Airport, Russia)

(0.00011793730460274638 : Mazar I Sharif, Afghanistan)

(0.00011793730460274638 : Noshahr Airport, Iran)

(0.00011793730460274638 : Shahre Kord Airport, Iran)

(0.00011792014686557977 : Casa De Campo Intl, Dominican Republic)

(0.00011791294418274205 : Yarmouth Airport, Canada)

(0.00011788493473481986 : Matthew Town, Bahamas)

(0.00011788493473481986 : Mayaguana, Bahamas)

(0.00011786427960858335 : Kijang, Indonesia)

(0.0001178629727711516 : Kerikeri, New Zealand)

(0.0001178629727711516 : Kaitaia, New Zealand)

(0.0001178629727711516 : Masterton, New Zealand)

(0.0001178629727711516 : Paraparaumu, New Zealand)

(0.0001178629727711516 : Whakatane, New Zealand)

(0.00011786265686370708 : Woerthersee International Airport, Austria)

(0.00011785261364194736 : San Luis County Regional Airport, United States)

(0.00011785261100666656 : Alta Floresta, Brazil)

(0.00011783530285555894 : Termez Airport, Uzbekistan)

(0.00011782994367023702 : Mihail Kogalniceanu, Romania)

(0.00011776495061560015 : Beloyarsky, Russia)

(0.00011773090715623937 : Kardla, Estonia)

(0.00011771471593896357 : Al Ahsa, Saudi Arabia)

(0.00011771471593896357 : Guriat, Saudi Arabia)

(0.00011771471593896357 : Qaisumah, Saudi Arabia)

(0.00011771471593896357 : Arar, Saudi Arabia)

(0.00011771471593896357 : Sharurah, Saudi Arabia)

(0.00011771471593896357 : Al-Jawf Domestic Airport, Saudi Arabia)

(0.00011771471593896357 : Dawadmi Domestic Airport, Saudi Arabia)

(0.00011767459024282056 : Saint Cloud Regional Airport, United States)

(0.00011765906993159924 : Mbanza Congo, Angola)

(0.00011765906993159924 : Luena, Angola)

(0.0001176474227685019 : Lake Hood Seaplane Base, United States)

(0.00011762747654367453 : Yampa Valley, United States)

(0.00011762747654367453 : Xi\\'An Xiguan, China)

(0.00011761913662426622 : Kithira, Greece)

(0.00011759549633604143 : Agri Airport, Turkey)

(0.00011758878648907703 : Matsumoto, Japan)

(0.00011758769613560014 : Mirny, Russia)

(0.000117534967437149 : Eugenio Maria De Hostos, Puerto Rico)

(0.00011751016733816593 : Alpena County Regional Airport, United States)

(0.00011746586253911863 : Lake Charles Rgnl, United States)

(0.00011746586253911863 : Easterwood Fld, United States)

(0.00011746586253911863 : Brownsville South Padre Island Intl, United States)

(0.00011746586253911863 : Tyler Pounds Rgnl, United States)

(0.00011742596841066979 : Simao Airport, China)

(0.00011740800847531897 : Ogle, Guyana)

(0.00011735508419383154 : Rickenbacker Intl, United States)

(0.00011735508419383154 : Scott Afb Midamerica, United States)

(0.00011735508419383154 : Gary Chicago International Airport, United States)

(0.00011729353705838843 : Fort Smith Rgnl, United States)

(0.00011726478937948469 : Beslan Airport, Russia)

(0.00011726478937948469 : Tunoshna, Russia)

(0.00011726246362364713 : Stephenville, Canada)

(0.00011725959110710623 : Aqaba King Hussein Intl, Jordan)

(0.00011724444769821662 : Luderitz Airport, Namibia)

(0.00011721639743793687 : Sveg, Sweden)

(0.00011714124842312541 : Mfuwe, Zambia)

(0.00011714124842312541 : Chipata Airport, Zambia)

(0.00011709861664091058 : Hierro, Spain)

(0.00011708863034133387 : Skelleftea, Sweden)

(0.00011708422513981377 : Florence Rgnl, United States)

(0.00011708422513981377 : Pitt-Greenville Airport, United States)

(0.0001170597496043711 : Mariana Grajales, Cuba)

(0.0001170597496043711 : Rafael Cabrera, Cuba)

(0.0001170597496043711 : Hermanos Ameijeiras, Cuba)

(0.00011705152339249088 : Kronoberg, Sweden)

(0.00011700312748551552 : Hubli Airport, India)

(0.00011694821494740289 : Columbia Rgnl, United States)

(0.00011694821494740289 : Champaign, United States)

(0.00011694821494740289 : Manhattan Reigonal, United States)

(0.00011692858743425844 : Kangra Airport, India)

(0.00011692858743425844 : Gorakhpur Airport, India)

(0.00011690450758954405 : Decatur, United States)

(0.00011690450758954405 : Southeast Iowa Regional Airport, United States)

(0.00011689003211332846 : Golmud Airport, China)

(0.00011686866403594568 : Melbourne Intl, United States)

(0.00011686866403594568 : Daytona Beach Intl, United States)

(0.00011686642193668411 : Karamay Airport, China)

(0.00011686242433745528 : Bhuj, India)

(0.00011686242433745528 : Bhavnagar, India)

(0.00011686242433745528 : Diu Airport, India)

(0.00011677306896892592 : Forde Bringeland, Norway)

(0.0001167660275075644 : Pai, Thailand)

(0.00011675277257936799 : Meixian Airport, China)

(0.00011672804882509202 : Merzifon, Turkey)

(0.00011672804882509202 : Cardak, Turkey)

(0.00011672804882509202 : Kapadokya, Turkey)

(0.00011672804882509202 : Balikesir Korfez Airport, Turkey)

(0.00011672804882509202 : Kahramanmaras Airport, Turkey)

(0.00011671936501945362 : Angers-Loire Airport, France)

(0.00011670605246122477 : Sharona, Afghanistan)

(0.00011669011596071553 : Nanki Shirahama, Japan)

(0.00011669011596071553 : Monbetsu, Japan)

(0.00011669011596071553 : Izumo, Japan)

(0.00011669011596071553 : Tottori, Japan)

(0.00011669011596071553 : Hachijojima, Japan)

(0.00011669011596071553 : Oshima, Japan)

(0.00011669011596071553 : Noto, Japan)

(0.00011669011596071553 : Miyakejima Airport, Japan)

(0.00011669011596071553 : Shonai Airport, Japan)

(0.00011669011596071553 : Odate Noshiro Airport, Japan)

(0.00011666223175062657 : McArthur River Mine Airport, Australia)

(0.00011666040228856453 : Blackall, Australia)

(0.00011666040228856453 : Barcaldine Airport, Australia)

(0.0001166361081471482 : Changzhoudao Airport, China)

(0.00011662499488924693 : Panjgur, Pakistan)

(0.00011661914230652362 : Tucurui, Brazil)

(0.00011661914230652362 : Soure Airport, Brazil)

(0.00011660104398726861 : Roros, Norway)

(0.00011657687081724659 : Wick, United Kingdom)

(0.00011653175148721863 : Jijel, Algeria)

(0.00011653175148721863 : Cheikh Larbi Tebessi, Algeria)

(0.00011653175148721863 : Ghriss, Algeria)

(0.00011653175148721863 : Sidi Mahdi, Algeria)

(0.00011653175148721863 : Laghouat, Algeria)

(0.00011653175148721863 : Guemar Airport, Algeria)

(0.0001165000176364183 : Arusha, Tanzania)

(0.0001165000176364183 : Mtwara, Tanzania)

(0.00011649278867140831 : Phalaborwa, South Africa)

(0.00011649278867140831 : Polokwane International, South Africa)

(0.00011649278867140831 : Pietermaritzburg, South Africa)

(0.00011649278867140831 : Richards Bay, South Africa)

(0.00011649278867140831 : Mthatha, South Africa)

(0.00011649278867140831 : Matsapha, Swaziland)

(0.00011649278867140831 : J M Nkomo Intl, Zimbabwe)

(0.00011649278867140831 : Moshoeshoe I Intl, Lesotho)

(0.00011649159895398546 : Santa Rosa Airport, Brazil)

(0.00011647955618112354 : Roskilde, Denmark)

(0.00011646676626008524 : Craiova, Romania)

(0.00011644637977258936 : Boone Co, United States)

(0.00011644019413826001 : Joacaba Airport, Brazil)

(0.00011636756927510121 : Mc Kellar Sipes Rgnl, United States)

(0.00011635489445260784 : Ataq, Yemen)

(0.00011635461731380166 : Paraburdoo Airport, Australia)

(0.00011634943338272502 : Jose Leonardo Chirinos, Venezuela)

(0.00011634943338272502 : Casique Aramare, Venezuela)

(0.00011634943338272502 : San Tome, Venezuela)

(0.00011634943338272502 : Dr Antonio Nicolas Briceno, Venezuela)

(0.00011633296536445593 : Comandante Fap German Arias Graziani, Peru)

(0.00011633296536445593 : Pedro Canga, Peru)

(0.00011632322687939352 : Greenbrier Valley Airport, United States)

(0.00011626560217847633 : Massena Intl Richards Fld, United States)

(0.00011626560217847633 : Ogdensburg Intl, United States)

(0.0001162646188299001 : Armidale, Australia)

(0.0001162646188299001 : Cobar Airport, Australia)

(0.0001162646188299001 : Cooma Snowy Mountains Airport, Australia)

(0.0001162646188299001 : Mount Hotham Airport, Australia)

(0.0001162646188299001 : Lismore Airport, Australia)

(0.0001162646188299001 : Moree Airport, Australia)

(0.0001162646188299001 : Narrabri Airport, Australia)

(0.00011624291186938454 : Chaoyang Airport, China)

(0.00011621951653523527 : Sawyer International Airport, United States)

(0.00011620813318444638 : Tongren, China)

(0.00011620410340138222 : Pyongyang Intl, Korea)

(0.00011615127143658899 : Deurne, Belgium)

(0.00011610408304529467 : Stockton Metropolitan, United States)

(0.0001160997390147543 : Yakubu Gowon, Nigeria)

(0.0001160997390147543 : Kaduna, Nigeria)

(0.00011606098963297691 : South Bimini, Bahamas)

(0.00011605244223695109 : Karlstad Airport, Sweden)

(0.00011604497061041183 : Ocean Isle Beach Airport, United States)

(0.00011604372068035814 : Northern Maine Rgnl At Presque Isle, United States)

(0.00011604128088871766 : Fengnin, Taiwan)

(0.00011604119147804885 : Tautii Magheraus, Romania)

(0.00011604119147804885 : Oradea, Romania)

(0.00011604119147804885 : Satu Mare, Romania)

(0.00011604119147804885 : Stefan Cel Mare, Romania)

(0.00011602308461300916 : Arua Airport, Uganda)

(0.00011601398812313002 : Sunyani, Ghana)

(0.00011598312481116773 : Ghat, Libya)

(0.00011598312481116773 : Ghadames East, Libya)

(0.00011598312481116773 : Ubari Airport, Libya)

(0.00011598312481116773 : Gardabya Airport, Libya)

(0.00011594491792081741 : Canal Bajo Carlos Hott Siebert, Chile)

(0.00011588413392203681 : Nis, Serbia)

(0.00011587897390375512 : Huizhou, China)

(0.00011587897390375512 : Igdir, Turkey)

(0.00011587663460211253 : Collin County Regional Airport at Mc Kinney, United States)

(0.00011579706153591127 : Chernivtsi International Airport, Ukraine)

(0.00011574449233972168 : Lann Bihoue, France)

(0.00011573751047571981 : Mokuti Lodge Airport, Namibia)

(0.00011572949219529379 : Middle Georgia Rgnl, United States)

(0.00011571831222222256 : Lahad Datu, Malaysia)

(0.00011570080408745991 : San Sebastian, Spain)

(0.00011569774966715496 : Wonju Airport, South Korea)

(0.00011569737876059822 : Bom Jesus Da Lapa, Brazil)

(0.00011569737876059822 : Chapada Diamantina Airport, Brazil)

(0.00011565996085736887 : Skiros, Greece)

(0.00011563781384509305 : Mattala Rajapaksa Intl., Sri Lanka)

(0.00011562844370339924 : Williamsport Rgnl, United States)

(0.00011562844370339924 : Tweed-New Haven Airport, United States)

(0.00011562289828591471 : Southwest Oregon Regional Airport, United States)

(0.00011562289828591471 : Klamath Falls Airport, United States)

(0.00011561675469324613 : Aeropuerto Capitan Fuentes Martinez, Chile)

(0.00011560971285085034 : Yuma Mcas Yuma Intl, United States)

(0.00011560070077547624 : Hanimaadhoo Airport, Maldives)

(0.00011556854617428015 : Plaine Corail, Mauritius)

(0.00011555547901150609 : Pevek, Russia)

(0.00011555547901150609 : Decatur County Industrial Air Park, United States)

(0.00011553521448490076 : Camiguin Airport, Philippines)

(0.00011551580557318531 : Kufra, Libya)

(0.00011544682089915278 : Uzhhorod International Airport, Ukraine)

(0.00011544262562124228 : Plovdiv, Bulgaria)

