Reading airport file...
Reading routes file...
Computing pagerank...
SOLUTION FOUND
With: 
 -Dumping factor =  0.9
 -Convergence condition : difference less than  1e-15
-------------------------------------------------------------------
-----------------------(Page rank, Airport)------------------------

(4.127010479752029e-05 : Oshima, Japan)

(4.127010479752029e-05 : Noto, Japan)

(4.127010479752029e-05 : Miyakejima Airport, Japan)

(4.127010479752029e-05 : Shonai Airport, Japan)

(4.127010479752029e-05 : Odate Noshiro Airport, Japan)

(4.1126587448349716e-05 : Binaka, Indonesia)

(4.1126587448349716e-05 : Malikus Saleh Airport, Indonesia)

(4.110759160452388e-05 : Gomel, Belarus)

(4.110759160452388e-05 : Hrodno Airport, Belarus)

(4.110759160452388e-05 : Brest, Belarus)

(4.1079026349361025e-05 : Pai, Thailand)

(4.105051333614812e-05 : Yakubu Gowon, Nigeria)

(4.105051333614812e-05 : Kaduna, Nigeria)

(4.0995929505300463e-05 : Ataq, Yemen)

(4.097580354856733e-05 : Wurzburg HBF, Germany)

(4.0903425637084305e-05 : Chetumal Intl, Mexico)

(4.0903425637084305e-05 : General Pedro Jose Mendez Intl, Mexico)

(4.0903425637084305e-05 : Lazaro Cardenas, Mexico)

(4.0903425637084305e-05 : Minatitlan, Mexico)

(4.0903425637084305e-05 : Quetzalcoatl Intl, Mexico)

(4.0903425637084305e-05 : Tapachula Intl, Mexico)

(4.0903425637084305e-05 : Lencero Airport, Mexico)

(4.0897644227381766e-05 : Camiguin Airport, Philippines)

(4.0828640030751186e-05 : Antique, Philippines)

(4.0828640030751186e-05 : Virac Airport, Philippines)

(4.0828640030751186e-05 : Cauayan Airport, Philippines)

(4.0787747773660986e-05 : Penticton, Canada)

(4.0787747773660986e-05 : Sandspit, Canada)

(4.0787747773660986e-05 : Masset Airport, Canada)

(4.0787747773660986e-05 : Powell River Airport, Canada)

(4.0787747773660986e-05 : Hector Silva Airstrip, Belize)

(4.0785482611608686e-05 : Plaine Corail, Mauritius)

(4.0737912030844916e-05 : Jijel, Algeria)

(4.0737912030844916e-05 : Cheikh Larbi Tebessi, Algeria)

(4.0737912030844916e-05 : Ghriss, Algeria)

(4.0737912030844916e-05 : Sidi Mahdi, Algeria)

(4.0737912030844916e-05 : Laghouat, Algeria)

(4.0737912030844916e-05 : Guemar Airport, Algeria)

(4.070464732480389e-05 : Yakima Air Terminal McAllister Field, United States)

(4.070464732480389e-05 : Walla Walla Regional Airport, United States)

(4.070464732480389e-05 : Pangborn Field, United States)

(4.0644192738629214e-05 : Sugraly Airport, Uzbekistan)

(4.0634931671960816e-05 : Sunyani, Ghana)

(4.0370957702361894e-05 : Waimea Kohala, United States)

(4.026791117302405e-05 : Gogebic Iron County Airport, United States)

(4.026791117302405e-05 : Chisholm Hibbing, United States)

(4.026791117302405e-05 : Fort Dodge Rgnl, United States)

(4.026791117302405e-05 : Aberdeen Regional Airport, United States)

(4.026791117302405e-05 : Mason City Municipal, United States)

(4.020625831302005e-05 : Lloydminster, Canada)

(4.020625831302005e-05 : Lethbridge, Canada)

(4.020625831302005e-05 : Medicine Hat, Canada)

(4.011813890709584e-05 : Cedar City Rgnl, United States)

(4.011813890709584e-05 : Bert Mooney Airport, United States)

(4.011813890709584e-05 : Magic Valley Regional Airport, United States)

(4.011813890709584e-05 : Pocatello Regional Airport, United States)

(4.011813890709584e-05 : Elko Regional Airport, United States)

(4.011813890709584e-05 : San Luis Valley Regional Airport, United States)

(4.002646726246459e-05 : Bathurst Airport, Canada)

(4.000692398596492e-05 : Riverton Regional, United States)

(4.000692398596492e-05 : Four Corners Rgnl, United States)

(4.000692398596492e-05 : Telluride, United States)

(4.000692398596492e-05 : Cortez Muni, United States)

(4.000692398596492e-05 : Sheridan County Airport, United States)

(4.000692398596492e-05 : Laramie Regional Airport, United States)

(4.000692398596492e-05 : Kearney Municipal Airport, United States)

(4.000692398596492e-05 : Canyonlands Field, United States)

(4.000692398596492e-05 : Sierra Blanca Regional Airport, United States)

(4.0005971848558315e-05 : Hanimaadhoo Airport, Maldives)

(4.000089599380473e-05 : Pago Pago Intl, American Samoa)

(3.999314212425432e-05 : El Fashir, Sudan)

(3.991140530862308e-05 : Massena Intl Richards Fld, United States)

(3.991140530862308e-05 : Ogdensburg Intl, United States)

(3.9907875255656705e-05 : Juancho E. Yrausquin, Netherlands Antilles)

(3.977984945498969e-05 : Salak, Cameroon)

(3.977984945498969e-05 : Garoua, Cameroon)

(3.9736392580742756e-05 : East Texas Rgnl, United States)

(3.9736392580742756e-05 : Garden City Rgnl, United States)

(3.9736392580742756e-05 : Southeast Texas Rgnl, United States)

(3.9736392580742756e-05 : Sheppard Afb Wichita Falls Muni, United States)

(3.9736392580742756e-05 : Waco Rgnl, United States)

(3.9736392580742756e-05 : San Angelo Rgnl Mathis Fld, United States)

(3.9736392580742756e-05 : Abilene Rgnl, United States)

(3.9736392580742756e-05 : Roswell Intl Air Center, United States)

(3.9736392580742756e-05 : Texarkana Rgnl Webb Fld, United States)

(3.9736392580742756e-05 : Lawton-Fort Sill Regional Airport, United States)

(3.9736392580742756e-05 : Joplin Rgnl, United States)

(3.9730527632381404e-05 : Shillong Airport, India)

(3.962771943362516e-05 : Pevek, Russia)

(3.962771943362516e-05 : Decatur County Industrial Air Park, United States)

(3.962308524623928e-05 : Ghat, Libya)

(3.962308524623928e-05 : Ghadames East, Libya)

(3.962308524623928e-05 : Ubari Airport, Libya)

(3.962308524623928e-05 : Gardabya Airport, Libya)

(3.959876468666988e-05 : Cavern City Air Terminal, United States)

(3.959876468666988e-05 : Borrego Valley Airport, United States)

(3.958502921954656e-05 : Lea Co Rgnl, United States)

(3.958502921954656e-05 : Victoria Regional Airport, United States)

(3.9504804610890874e-05 : Ca Mau, Vietnam)

(3.9504804610890874e-05 : Co Ong Airport, Vietnam)

(3.948081321626121e-05 : Naples Muni, United States)

(3.941314902068374e-05 : Rota Intl, Northern Mariana Islands)

(3.938119467415122e-05 : Wonju Airport, South Korea)

(3.93307661533473e-05 : McClellan-Palomar Airport, United States)

(3.93307661533473e-05 : Visalia Municipal Airport, United States)

(3.93307661533473e-05 : Merced Municipal Airport, United States)

(3.93307661533473e-05 : Laguna de Los Patos International Airport, Uruguay)

(3.9234956023025784e-05 : Rafha, Saudi Arabia)

(3.9234956023025784e-05 : Turaif, Saudi Arabia)

(3.9234956023025784e-05 : Yuendumu , Australia)

(3.919935743851161e-05 : Kokshetau Airport, Kazakhstan)

(3.9188435303806e-05 : Dien Bien Phu Airport, Vietnam)

(3.918631047137344e-05 : Rishiri, Japan)

(3.9169301388172886e-05 : Williamson Country Regional Airport, United States)

(3.9169301388172886e-05 : Jonesboro Muni, United States)

(3.9169301388172886e-05 : Waynesville Rgnl Arpt At Forney Fld, United States)

(3.9169301388172886e-05 : Quincy Regional Baldwin Field, United States)

(3.9169301388172886e-05 : Kirksville Regional Airport, United States)

(3.9169301388172886e-05 : Cape Girardeau Regional Airport, United States)

(3.912012482160996e-05 : Lynchburg Regional Preston Glenn Field, United States)

(3.9102844367620696e-05 : Gilgit, Pakistan)

(3.9102844367620696e-05 : Skardu Airport, Pakistan)

(3.905364385131612e-05 : Roskilde, Denmark)

(3.904497888750131e-05 : Kufra, Libya)

(3.903290649431862e-05 : Mid-Ohio Valley Regional Airport, United States)

(3.893627053416546e-05 : Eastern Oregon Regional Airport, United States)

(3.8932321204115076e-05 : Mattala Rajapaksa Intl., Sri Lanka)

(3.890780392572017e-05 : General Mariano Matamoros, Mexico)

(3.888026494509816e-05 : Shah Mokhdum, Bangladesh)

(3.887607578155181e-05 : Dothan Rgnl, United States)

(3.887607578155181e-05 : Columbus Metropolitan Airport, United States)

(3.887607578155181e-05 : Golden Triangle Regional Airport, United States)

(3.887607578155181e-05 : Key Field, United States)

(3.887607578155181e-05 : Valdosta Regional Airport, United States)

(3.887607578155181e-05 : Hattiesburg Laurel Regional Airport, United States)

(3.887607578155181e-05 : Northwest Alabama Regional Airport, United States)

(3.887607578155181e-05 : Brunswick Golden Isles Airport, United States)

(3.887607578155181e-05 : Southwest Georgia Regional Airport, United States)

(3.8811376461948466e-05 : Kanpur, India)

(3.8811376461948466e-05 : Ludhiana, India)

(3.8765477124562704e-05 : Delta County Airport, United States)

(3.8765477124562704e-05 : Pellston Regional Airport of Emmet County Airport, United States)

(3.8765477124562704e-05 : Chippewa County International Airport, United States)

(3.875836839951394e-05 : Kingston, Canada)

(3.875836839951394e-05 : Chris Hadfield, Canada)

(3.8753695285141906e-05 : Ugolny Airport, Russia)

(3.8753695285141906e-05 : Petrozavodsk Airport, Russia)

(3.8753695285141906e-05 : Elista Airport, Russia)

(3.8753695285141906e-05 : Ulyanovsk East Airport, Russia)

(3.8753695285141906e-05 : Orsk Airport, Russia)

(3.8753695285141906e-05 : Penza Airport, Russia)

(3.8753695285141906e-05 : Kirovsk-Apatity Airport, Russia)

(3.8753695285141906e-05 : Waupaca Municipal Airport, United States)

(3.8753695285141906e-05 : Lake Placid Airport, United States)

(3.8752457681620506e-05 : Igarka Airport, Russia)

(3.8747462682293845e-05 : Sioux Gateway Col Bud Day Fld, United States)

(3.8747462682293845e-05 : Watertown Intl, United States)

(3.8747462682293845e-05 : Barkley Regional Airport, United States)

(3.8747462682293845e-05 : Dubuque Rgnl, United States)

(3.8747462682293845e-05 : Muskegon County Airport, United States)

(3.8747462682293845e-05 : Chippewa Valley Regional Airport, United States)

(3.8747462682293845e-05 : Houghton County Memorial Airport, United States)

(3.8747462682293845e-05 : Waterloo Regional Airport, United States)

(3.872800653589429e-05 : Belgaum, India)

(3.872800653589429e-05 : Pondicherry, India)

(3.872800653589429e-05 : Dayton-Wright Brothers Airport, United States)

(3.867201233761015e-05 : Flagstaff Pulliam Airport, United States)

(3.867201233761015e-05 : Grant County Airport, United States)

(3.867201233761015e-05 : McCall Municipal Airport, United States)

(3.862559856148204e-05 : Nis, Serbia)

(3.861288640968773e-05 : Chico Muni, United States)

(3.861288640968773e-05 : Modesto City Co Harry Sham, United States)

(3.861288640968773e-05 : Redding Muni, United States)

(3.855987117927727e-05 : Jamnagar, India)

(3.855987117927727e-05 : Nanded Airport, India)

(3.855519193557384e-05 : Khasab, Oman)

(3.854442148385334e-05 : Wejh, Saudi Arabia)

(3.851613444161646e-05 : Lancaster Airport, United States)

(3.851613444161646e-05 : Raleigh County Memorial Airport, United States)

(3.851613444161646e-05 : Devils Lake Regional Airport, United States)

(3.84558723774932e-05 : Kamembe, Rwanda)

(3.839425667050416e-05 : Augusta State, United States)

(3.839425667050416e-05 : Knox County Regional Airport, United States)

(3.839425667050416e-05 : Adirondack Regional Airport, United States)

(3.839425667050416e-05 : Rutland State Airport, United States)

(3.838744028872358e-05 : Charlotte County-Punta Gorda Airport, United States)

(3.836917759185837e-05 : Uzhhorod International Airport, Ukraine)

(3.8344693569295445e-05 : Tekirdağ Çorlu Airport, Turkey)

(3.8303335095132566e-05 : Ziguinchor, Senegal)

(3.8297393733013806e-05 : Salina Municipal Airport, United States)

(3.829106003200465e-05 : Huizhou, China)

(3.829106003200465e-05 : Igdir, Turkey)

(3.826455610348179e-05 : Dundee, United Kingdom)

(3.826455610348179e-05 : St Gatien, France)

(3.821426696318211e-05 : Lampang, Thailand)

(3.821426696318211e-05 : Khon Kaen, Thailand)

(3.821426696318211e-05 : Sukhothai, Thailand)

(3.821426696318211e-05 : Trat, Thailand)

(3.817553874915662e-05 : Ivalo, Finland)

(3.817553874915662e-05 : Joensuu, Finland)

(3.817553874915662e-05 : Kuusamo, Finland)

(3.817553874915662e-05 : Kuopio, Finland)

(3.80990767162828e-05 : La Gomera Airport, Spain)

(3.7949827346728845e-05 : Chernivtsi International Airport, Ukraine)

(3.7942306718924277e-05 : Nakhchivan Airport, Azerbaijan)

(3.7942306718924277e-05 : Isparta Süleyman Demirel Airport, Turkey)

(3.7942306718924277e-05 : Adiyaman Airport, Turkey)

(3.791357818413153e-05 : Bardufoss, Norway)

(3.791357818413153e-05 : Leirin, Norway)

(3.791357818413153e-05 : Sorstokken, Norway)

(3.7824658250749e-05 : Agatti, India)

(3.781110520296001e-05 : Gallivare, Sweden)

(3.781110520296001e-05 : Ornskoldsvik, Sweden)

(3.781110520296001e-05 : Kiruna, Sweden)

(3.7808288431490715e-05 : Athens Ben Epps Airport, United States)

(3.7748455436843056e-05 : Ouarzazate, Morocco)

(3.774690959301348e-05 : Geiteryggen, Norway)

(3.771715267901914e-05 : Gyumri, Armenia)

(3.769147594342306e-05 : Loudes, France)

(3.769147594342306e-05 : Aurillac, France)

(3.769147594342306e-05 : Lannion, France)

(3.762487274918185e-05 : Kuressaare, Estonia)

(3.759015876489797e-05 : Ioannina, Greece)

(3.759015876489797e-05 : Aristotelis, Greece)

(3.759015876489797e-05 : Filippos, Greece)

(3.759015876489797e-05 : Milos, Greece)

(3.759015876489797e-05 : Naxos, Greece)

(3.759015876489797e-05 : Paros, Greece)

(3.759015876489797e-05 : Syros Airport, Greece)

(3.7473023383727665e-05 : Sihanoukville, Cambodia)

(3.741236534522487e-05 : Tacheng Airport, China)

(3.7208040614565544e-05 : Jonkoping, Sweden)

(3.7183725303976844e-05 : Islay, United Kingdom)

(3.7183725303976844e-05 : Tiree, United Kingdom)

(3.7183725303976844e-05 : Barra Airport, United Kingdom)

(3.7183725303976844e-05 : Campbeltown Airport, United Kingdom)

(3.716212500772861e-05 : Nefta, Tunisia)

(3.707175173994995e-05 : Cambridge, United Kingdom)

(3.702672607832584e-05 : Logroño-Agoncillo Airport, Spain)

(3.7010105610146686e-05 : Brac, Croatia)

(3.683976570465024e-05 : Yangyang International Airport, South Korea)

(3.680209280817867e-05 : Saab, Sweden)

(3.672658884159222e-05 : Karup, Denmark)

(3.672658884159222e-05 : Bornholm Ronne, Denmark)

(3.672658884159222e-05 : Sonderborg, Denmark)

(3.670438756943023e-05 : Sármellék International Airport, Hungary)

(3.66623342359008e-05 : Ohrid, Macedonia)

(3.663647329880307e-05 : Arad, Romania)

(3.6595586565263345e-05 : Banja Luka International Airport, Bosnia and Herzegovina)

(3.656609717101962e-05 : Mirecourt, France)

(3.656609717101962e-05 : Monaco, Monaco)

(3.655908091002446e-05 : Anadolu Airport, Turkey)

(3.650477134132881e-05 : Ustupo, Panama)

(3.6489017305505454e-05 : Longvic, France)

(3.639213865827948e-05 : Taba Intl, Egypt)

(3.6344242313381616e-05 : Burgos Airport, Spain)

(3.6262281881060675e-05 : Kastelorizo, Greece)

(3.595771012222622e-05 : Rochester Airport, United Kingdom)

(2.8324599915026193e-05 : Hornafjordur, Iceland)

(2.8324599915026193e-05 : Husavik, Iceland)

(2.8324599915026193e-05 : Patreksfjordur, Iceland)

(2.8324599915026193e-05 : Siglufjordur, Iceland)

(2.8324599915026193e-05 : Vestmannaeyjar, Iceland)

(2.8324599915026193e-05 : Winnipeg St Andrews, Canada)

(2.8324599915026193e-05 : Shearwater, Canada)

(2.8324599915026193e-05 : Tofino, Canada)

(2.8324599915026193e-05 : Kugaaruk, Canada)

(2.8324599915026193e-05 : Brandon Muni, Canada)

(2.8324599915026193e-05 : Miramichi, Canada)

(2.8324599915026193e-05 : Coronation, Canada)

(2.8324599915026193e-05 : Chilliwack, Canada)

(2.8324599915026193e-05 : Dawson City, Canada)

(2.8324599915026193e-05 : Burwash, Canada)

(2.8324599915026193e-05 : Princeton, Canada)

(2.8324599915026193e-05 : Dease Lake, Canada)

(2.8324599915026193e-05 : Dauphin Barker, Canada)

(2.8324599915026193e-05 : Estevan, Canada)

(2.8324599915026193e-05 : Edson, Canada)

(2.8324599915026193e-05 : Eureka, Canada)

(2.8324599915026193e-05 : Fort Resolution, Canada)

(2.8324599915026193e-05 : Hudson Bay, Canada)

(2.8324599915026193e-05 : Atikokan Muni, Canada)

(2.8324599915026193e-05 : St Jean, Canada)

(2.8324599915026193e-05 : Kindersley, Canada)

(2.8324599915026193e-05 : Buttonville Muni, Canada)

(2.8324599915026193e-05 : Chapleau, Canada)

(2.8324599915026193e-05 : Meadow Lake, Canada)

(2.8324599915026193e-05 : Alert, Canada)

(2.8324599915026193e-05 : Mayo, Canada)

(2.8324599915026193e-05 : Moose Jaw Air Vice Marshal C M Mcewen, Canada)

(2.8324599915026193e-05 : Maniwaki, Canada)

(2.8324599915026193e-05 : Montreal Intl Mirabel, Canada)

(2.8324599915026193e-05 : Gatineau, Canada)

(2.8324599915026193e-05 : Matagami, Canada)

(2.8324599915026193e-05 : Old Crow, Canada)

(2.8324599915026193e-05 : Cold Lake, Canada)

(2.8324599915026193e-05 : Prince Albert Glass Field, Canada)

(2.8324599915026193e-05 : Peace River, Canada)

(2.8324599915026193e-05 : Southport, Canada)

(2.8324599915026193e-05 : Peterborough, Canada)

(2.8324599915026193e-05 : Muskoka, Canada)

(2.8324599915026193e-05 : Watson Lake, Canada)

(2.8324599915026193e-05 : Yorkton Muni, Canada)

(2.8324599915026193e-05 : North Battleford, Canada)

(2.8324599915026193e-05 : Riviere Du Loup, Canada)

(2.8324599915026193e-05 : Rocky Mountain House, Canada)

(2.8324599915026193e-05 : Sherbrooke, Canada)

(2.8324599915026193e-05 : Nanisivik, Canada)

(2.8324599915026193e-05 : Summerside, Canada)

(2.8324599915026193e-05 : Trenton, Canada)

(2.8324599915026193e-05 : La Ronge, Canada)

(2.8324599915026193e-05 : Vermilion, Canada)

(2.8324599915026193e-05 : Buffalo Narrows, Canada)

(2.8324599915026193e-05 : Wiarton, Canada)

(2.8324599915026193e-05 : Petawawa, Canada)

(2.8324599915026193e-05 : Wrigley, Canada)

(2.8324599915026193e-05 : Edmonton City Centre, Canada)

(2.8324599915026193e-05 : Timiskaming Rgnl, Canada)

(2.8324599915026193e-05 : Swift Current, Canada)

(2.8324599915026193e-05 : Armstrong, Canada)

(2.8324599915026193e-05 : Downsview, Canada)

(2.8324599915026193e-05 : Gore Bay Manitoulin, Canada)

(2.8324599915026193e-05 : Slave Lake, Canada)

(2.8324599915026193e-05 : Whitecourt, Canada)

(2.8324599915026193e-05 : Teslin, Canada)

(2.8324599915026193e-05 : Greenwood, Canada)

(2.8324599915026193e-05 : Faro, Canada)

(2.8324599915026193e-05 : Fort Mcpherson, Canada)

(2.8324599915026193e-05 : Boufarik, Algeria)

(2.8324599915026193e-05 : Hassi R Mel, Algeria)

(2.8324599915026193e-05 : Bou Chekif, Algeria)

(2.8324599915026193e-05 : Ech Cheliff, Algeria)

(2.8324599915026193e-05 : Tafaraoui, Algeria)

(2.8324599915026193e-05 : El Golea, Algeria)

(2.8324599915026193e-05 : Timimoun, Algeria)

(2.8324599915026193e-05 : Bouake, Cote d'Ivoire)

(2.8324599915026193e-05 : Daloa, Cote d'Ivoire)

(2.8324599915026193e-05 : Korhogo, Cote d'Ivoire)

(2.8324599915026193e-05 : Man, Cote d'Ivoire)

(2.8324599915026193e-05 : San Pedro, Cote d'Ivoire)

(2.8324599915026193e-05 : Yamoussoukro, Cote d'Ivoire)

(2.8324599915026193e-05 : Akure, Nigeria)

(2.8324599915026193e-05 : Gusau, Nigeria)

(2.8324599915026193e-05 : Makurdi, Nigeria)

(2.8324599915026193e-05 : Minna New, Nigeria)

(2.8324599915026193e-05 : Zaria, Nigeria)

(2.8324599915026193e-05 : Maradi, Niger)

(2.8324599915026193e-05 : Tahoua, Niger)

(2.8324599915026193e-05 : Manu Dayak, Niger)

(2.8324599915026193e-05 : Zinder, Niger)

(2.8324599915026193e-05 : Gafsa, Tunisia)

(2.8324599915026193e-05 : Gabes, Tunisia)

(2.8324599915026193e-05 : El Borma, Tunisia)

(2.8324599915026193e-05 : Niamtougou International, Togo)

(2.8324599915026193e-05 : Wevelgem, Belgium)

(2.8324599915026193e-05 : Oostende, Belgium)

(2.8324599915026193e-05 : Bautzen, Germany)

(2.8324599915026193e-05 : Altenburg Nobitz, Germany)

(2.8324599915026193e-05 : Putnam County Airport, United States)

(2.8324599915026193e-05 : Barth, Germany)

(2.8324599915026193e-05 : Tempelhof, Germany)

(2.8324599915026193e-05 : Mannheim City, Germany)

(2.8324599915026193e-05 : Hamburg Finkenwerder, Germany)

(2.8324599915026193e-05 : Kiel Holtenau, Germany)

(2.8324599915026193e-05 : Arnsberg Menden, Germany)

(2.8324599915026193e-05 : Essen Mulheim, Germany)

(2.8324599915026193e-05 : Monchengladbach, Germany)

(2.8324599915026193e-05 : Augsburg, Germany)

(2.8324599915026193e-05 : Oberpfaffenhofen, Germany)

(2.8324599915026193e-05 : Schwerin Parchim, Germany)

(2.8324599915026193e-05 : Stendal Borstel, Germany)

(2.8324599915026193e-05 : Bayreuth, Germany)

(2.8324599915026193e-05 : Hof Plauen, Germany)

(2.8324599915026193e-05 : Koblenz Winningen, Germany)

(2.8324599915026193e-05 : Trier Fohren, Germany)

(2.8324599915026193e-05 : Speyer, Germany)

(2.8324599915026193e-05 : Donaueschingen Villingen, Germany)

(2.8324599915026193e-05 : Braunschweig Wolfsburg, Germany)

(2.8324599915026193e-05 : Bremerhaven, Germany)

(2.8324599915026193e-05 : Emden, Germany)

(2.8324599915026193e-05 : Wilhelmshaven Mariensiel, Germany)

(2.8324599915026193e-05 : Borkum, Germany)

(2.8324599915026193e-05 : Norderney, Germany)

(2.8324599915026193e-05 : Flensburg Schaferhaus, Germany)

(2.8324599915026193e-05 : Parnu, Estonia)

(2.8324599915026193e-05 : Enontekio, Finland)

(2.8324599915026193e-05 : Halli, Finland)

(2.8324599915026193e-05 : Helsinki Malmi, Finland)

(2.8324599915026193e-05 : Hyvinkaa, Finland)

(2.8324599915026193e-05 : Jyvaskyla, Finland)

(2.8324599915026193e-05 : Kauhava, Finland)

(2.8324599915026193e-05 : Mikkeli, Finland)

(2.8324599915026193e-05 : Sodankyla, Finland)

(2.8324599915026193e-05 : Utti, Finland)

(2.8324599915026193e-05 : Varkaus, Finland)

(2.8324599915026193e-05 : St Angelo, United Kingdom)

(2.8324599915026193e-05 : Coventry, United Kingdom)

(2.8324599915026193e-05 : Lyneham, United Kingdom)

(2.8324599915026193e-05 : Yeovilton, United Kingdom)

(2.8324599915026193e-05 : Swansea, United Kingdom)

(2.8324599915026193e-05 : Plymouth, United Kingdom)

(2.8324599915026193e-05 : Lasham, United Kingdom)

(2.8324599915026193e-05 : Shoreham, United Kingdom)

(2.8324599915026193e-05 : Biggin Hill, United Kingdom)

(2.8324599915026193e-05 : Farnborough, United Kingdom)

(2.8324599915026193e-05 : Blackbushe, United Kingdom)

(2.8324599915026193e-05 : Lydd, United Kingdom)

(2.8324599915026193e-05 : Carlisle, United Kingdom)

(2.8324599915026193e-05 : Walney Island, United Kingdom)

(2.8324599915026193e-05 : Hawarden, United Kingdom)

(2.8324599915026193e-05 : Scatsta, United Kingdom)

(2.8324599915026193e-05 : Leuchars, United Kingdom)

(2.8324599915026193e-05 : Lossiemouth, United Kingdom)

(2.8324599915026193e-05 : Bristol Filton, United Kingdom)

(2.8324599915026193e-05 : Mildenhall, United Kingdom)

(2.8324599915026193e-05 : Fairford, United Kingdom)

(2.8324599915026193e-05 : Brize Norton, United Kingdom)

(2.8324599915026193e-05 : Odiham, United Kingdom)

(2.8324599915026193e-05 : Northolt, United Kingdom)

(2.8324599915026193e-05 : Coningsby, United Kingdom)

(2.8324599915026193e-05 : Honington, United Kingdom)

(2.8324599915026193e-05 : Waddington, United Kingdom)

(2.8324599915026193e-05 : Marham, United Kingdom)

(2.8324599915026193e-05 : De Kooy, Netherlands)

(2.8324599915026193e-05 : Leeuwarden, Netherlands)

(2.8324599915026193e-05 : Soesterberg, Netherlands)

(2.8324599915026193e-05 : Twenthe, Netherlands)

(2.8324599915026193e-05 : Valkenburg, Netherlands)

(2.8324599915026193e-05 : Woensdrecht, Netherlands)

(2.8324599915026193e-05 : Galway, Ireland)

(2.8324599915026193e-05 : Sligo, Ireland)

(2.8324599915026193e-05 : Odense, Denmark)

(2.8324599915026193e-05 : Skrydstrup, Denmark)

(2.8324599915026193e-05 : Thisted, Denmark)

(2.8324599915026193e-05 : Stauning, Denmark)

(2.8324599915026193e-05 : Lista, Norway)

(2.8324599915026193e-05 : Notodden, Norway)

(2.8324599915026193e-05 : Orland, Norway)

(2.8324599915026193e-05 : Redzikowo, Poland)

(2.8324599915026193e-05 : Babimost, Poland)

(2.8324599915026193e-05 : Lidkoping, Sweden)

(2.8324599915026193e-05 : Skovde, Sweden)

(2.8324599915026193e-05 : Trollhattan Vanersborg, Sweden)

(2.8324599915026193e-05 : Karlskoga, Sweden)

(2.8324599915026193e-05 : Mora, Sweden)

(2.8324599915026193e-05 : Kristianstad, Sweden)

(2.8324599915026193e-05 : Landskrona, Sweden)

(2.8324599915026193e-05 : Oskarshamn, Sweden)

(2.8324599915026193e-05 : Hudiksvall, Sweden)

(2.8324599915026193e-05 : Kramfors Solleftea, Sweden)

(2.8324599915026193e-05 : Orebro, Sweden)

(2.8324599915026193e-05 : Borlange, Sweden)

(2.8324599915026193e-05 : Hultsfred, Sweden)

(2.8324599915026193e-05 : Gavle, Sweden)

(2.8324599915026193e-05 : Spangdahlem Ab, Germany)

(2.8324599915026193e-05 : Ramstein Ab, Germany)

(2.8324599915026193e-05 : Giebelstadt Aaf, Germany)

(2.8324599915026193e-05 : Celle, Germany)

(2.8324599915026193e-05 : Hanau Aaf, Germany)

(2.8324599915026193e-05 : Geilenkirchen, Germany)

(2.8324599915026193e-05 : Furstenfeldbruck, Germany)

(2.8324599915026193e-05 : Gutersloh, Germany)

(2.8324599915026193e-05 : Alexander Bay, South Africa)

(2.8324599915026193e-05 : Aggeneys, South Africa)

(2.8324599915026193e-05 : Bhisho, South Africa)

(2.8324599915026193e-05 : Grand Central, South Africa)

(2.8324599915026193e-05 : Kleinsee, South Africa)

(2.8324599915026193e-05 : Ladysmith, South Africa)

(2.8324599915026193e-05 : Margate, South Africa)

(2.8324599915026193e-05 : Messina, South Africa)

(2.8324599915026193e-05 : Newcastle, South Africa)

(2.8324599915026193e-05 : Oudtshoorn, South Africa)

(2.8324599915026193e-05 : Pilanesberg Intl, South Africa)

(2.8324599915026193e-05 : Queenstown, South Africa)

(2.8324599915026193e-05 : Springbok, South Africa)

(2.8324599915026193e-05 : Sishen, South Africa)

(2.8324599915026193e-05 : Skukuza, South Africa)

(2.8324599915026193e-05 : Tzaneen, South Africa)

(2.8324599915026193e-05 : Prince Mangosuthu Buthelezi, South Africa)

(2.8324599915026193e-05 : Vryburg, South Africa)

(2.8324599915026193e-05 : Virginia, South Africa)

(2.8324599915026193e-05 : Wonderboom, South Africa)

(2.8324599915026193e-05 : Welkom, South Africa)

(2.8324599915026193e-05 : Jwaneng, Botswana)

(2.8324599915026193e-05 : Selebi Phikwe, Botswana)

(2.8324599915026193e-05 : Owando, Congo (Kinshasa))

(2.8324599915026193e-05 : Ouesso, Congo (Kinshasa))

(2.8324599915026193e-05 : Berberati, Central African Republic)
