Reading airport file...
Reading routes file...
Computing pagerank...
SOLUTION FOUND
With: 
 -Dumping factor =  0.8
 -Convergence condition : difference less than  1e-12
-------------------------------------------------------------------
-----------------------(Page rank, Airport)------------------------

(6.459091400180513e-05 : Noto, Japan)

(6.459091400180513e-05 : Miyakejima Airport, Japan)

(6.459091400180513e-05 : Shonai Airport, Japan)

(6.459091400180513e-05 : Odate Noshiro Airport, Japan)

(6.457897807388092e-05 : Panjgur, Pakistan)

(6.436843083908712e-05 : Manston, United Kingdom)

(6.43674345644405e-05 : Pai, Thailand)

(6.434927303672007e-05 : Arua Airport, Uganda)

(6.42453019794251e-05 : Plovdiv, Bulgaria)

(6.419678841948479e-05 : Cherif El Idrissi, Morocco)

(6.417453185574976e-05 : Jijel, Algeria)

(6.417453185574976e-05 : Cheikh Larbi Tebessi, Algeria)

(6.417453185574976e-05 : Ghriss, Algeria)

(6.417453185574976e-05 : Sidi Mahdi, Algeria)

(6.417453185574976e-05 : Laghouat, Algeria)

(6.417453185574976e-05 : Guemar Airport, Algeria)

(6.41572096374573e-05 : Arba Minch, Ethiopia)

(6.41572096374573e-05 : Bahir Dar, Ethiopia)

(6.41572096374573e-05 : Asosa, Ethiopia)

(6.415525296608112e-05 : Talavera La Real, Spain)

(6.413297907830903e-05 : Yakubu Gowon, Nigeria)

(6.413297907830903e-05 : Kaduna, Nigeria)

(6.403827300048773e-05 : Osijek, Croatia)

(6.399391543346447e-05 : Tainan, Taiwan)

(6.393603290206882e-05 : Lahad Datu, Malaysia)

(6.392762648463156e-05 : Ataq, Yemen)

(6.38526892550537e-05 : Bolzano, Italy)

(6.384606697576976e-05 : Kassel Calden, Germany)

(6.372922239479504e-05 : Qamdo Bangda Airport, China)

(6.372922239479504e-05 : Nyingchi Airport, China)

(6.372922239479504e-05 : Panzhihua, China)

(6.372922239479504e-05 : Chemehuevi Valley, United States)

(6.367018306890656e-05 : Sunyani, Ghana)

(6.361536041375782e-05 : Kidlington, United Kingdom)

(6.357487757260811e-05 : Onslow , Australia)

(6.35240917972555e-05 : Camiguin Airport, Philippines)

(6.34888313915737e-05 : Salamanca, Spain)

(6.34253878467326e-05 : Lee C Fine Memorial Airport, United States)

(6.341778342526972e-05 : Muhammad Salahuddin, Indonesia)

(6.340722752677972e-05 : Plaine Corail, Mauritius)

(6.339775557526345e-05 : Antique, Philippines)

(6.339775557526345e-05 : Virac Airport, Philippines)

(6.339775557526345e-05 : Cauayan Airport, Philippines)

(6.337748973539106e-05 : Binaka, Indonesia)

(6.337748973539106e-05 : Malikus Saleh Airport, Indonesia)

(6.330677670428313e-05 : Mundo Maya International, Guatemala)

(6.325267099410783e-05 : Waterford, Ireland)

(6.324879027989903e-05 : Iowa City Municipal Airport, United States)

(6.322161770699663e-05 : Chetumal Intl, Mexico)

(6.322161770699663e-05 : General Pedro Jose Mendez Intl, Mexico)

(6.322161770699663e-05 : Lazaro Cardenas, Mexico)

(6.322161770699663e-05 : Minatitlan, Mexico)

(6.322161770699663e-05 : Quetzalcoatl Intl, Mexico)

(6.322161770699663e-05 : Tapachula Intl, Mexico)

(6.322161770699663e-05 : Lencero Airport, Mexico)

(6.304729313982653e-05 : Penticton, Canada)

(6.304729313982653e-05 : Sandspit, Canada)

(6.304729313982653e-05 : Masset Airport, Canada)

(6.304729313982653e-05 : Powell River Airport, Canada)

(6.304729313982653e-05 : Hector Silva Airstrip, Belize)

(6.286175654173778e-05 : Massena Intl Richards Fld, United States)

(6.286175654173778e-05 : Ogdensburg Intl, United States)

(6.285101032098163e-05 : Baoshan Airport, China)

(6.280274717463297e-05 : Hanimaadhoo Airport, Maldives)

(6.278425209726833e-05 : Ghat, Libya)

(6.278425209726833e-05 : Ghadames East, Libya)

(6.278425209726833e-05 : Ubari Airport, Libya)

(6.278425209726833e-05 : Gardabya Airport, Libya)

(6.269263628746472e-05 : Pevek, Russia)

(6.269263628746472e-05 : Decatur County Industrial Air Park, United States)

(6.265079587671053e-05 : El Fashir, Sudan)

(6.2478367504207e-05 : Juancho E. Yrausquin, Netherlands Antilles)

(6.247104294135291e-05 : Gogebic Iron County Airport, United States)

(6.247104294135291e-05 : Chisholm Hibbing, United States)

(6.247104294135291e-05 : Fort Dodge Rgnl, United States)

(6.247104294135291e-05 : Aberdeen Regional Airport, United States)

(6.247104294135291e-05 : Mason City Municipal, United States)

(6.245074624593274e-05 : Roskilde, Denmark)

(6.241069366024455e-05 : Wonju Airport, South Korea)

(6.235638564059765e-05 : Cedar City Rgnl, United States)

(6.235638564059765e-05 : Bert Mooney Airport, United States)

(6.235638564059765e-05 : Magic Valley Regional Airport, United States)

(6.235638564059765e-05 : Pocatello Regional Airport, United States)

(6.235638564059765e-05 : Elko Regional Airport, United States)

(6.235638564059765e-05 : San Luis Valley Regional Airport, United States)

(6.231769205246494e-05 : Waimea Kohala, United States)

(6.223384281850163e-05 : Lloydminster, Canada)

(6.223384281850163e-05 : Lethbridge, Canada)

(6.223384281850163e-05 : Medicine Hat, Canada)

(6.220737566762125e-05 : Mattala Rajapaksa Intl., Sri Lanka)

(6.21400455531867e-05 : Shillong Airport, India)

(6.207168711421008e-05 : Yakima Air Terminal McAllister Field, United States)

(6.207168711421008e-05 : Walla Walla Regional Airport, United States)

(6.207168711421008e-05 : Pangborn Field, United States)

(6.197615919897425e-05 : Ca Mau, Vietnam)

(6.197615919897425e-05 : Co Ong Airport, Vietnam)

(6.195024153731279e-05 : Riverton Regional, United States)

(6.195024153731279e-05 : Four Corners Rgnl, United States)

(6.195024153731279e-05 : Telluride, United States)

(6.195024153731279e-05 : Cortez Muni, United States)

(6.195024153731279e-05 : Sheridan County Airport, United States)

(6.195024153731279e-05 : Laramie Regional Airport, United States)

(6.195024153731279e-05 : Kearney Municipal Airport, United States)

(6.195024153731279e-05 : Canyonlands Field, United States)

(6.195024153731279e-05 : Sierra Blanca Regional Airport, United States)

(6.194451759027086e-05 : Kokshetau Airport, Kazakhstan)

(6.192551442555493e-05 : Kufra, Libya)

(6.184002818092089e-05 : East Texas Rgnl, United States)

(6.184002818092089e-05 : Garden City Rgnl, United States)

(6.184002818092089e-05 : Southeast Texas Rgnl, United States)

(6.184002818092089e-05 : Sheppard Afb Wichita Falls Muni, United States)

(6.184002818092089e-05 : Waco Rgnl, United States)

(6.184002818092089e-05 : San Angelo Rgnl Mathis Fld, United States)

(6.184002818092089e-05 : Abilene Rgnl, United States)

(6.184002818092089e-05 : Roswell Intl Air Center, United States)

(6.184002818092089e-05 : Texarkana Rgnl Webb Fld, United States)

(6.184002818092089e-05 : Lawton-Fort Sill Regional Airport, United States)

(6.184002818092089e-05 : Joplin Rgnl, United States)

(6.181588986329602e-05 : Gilgit, Pakistan)

(6.181588986329602e-05 : Skardu Airport, Pakistan)

(6.177147009937023e-05 : Rota Intl, Northern Mariana Islands)

(6.175112120839412e-05 : Rishiri, Japan)

(6.171114650279664e-05 : Nis, Serbia)

(6.170105925174606e-05 : Pago Pago Intl, American Samoa)

(6.16794988753395e-05 : Bathurst Airport, Canada)

(6.1668306857396e-05 : Dien Bien Phu Airport, Vietnam)

(6.164468218384691e-05 : Huizhou, China)

(6.164468218384691e-05 : Igdir, Turkey)

(6.162640199984985e-05 : Rafha, Saudi Arabia)

(6.162640199984985e-05 : Turaif, Saudi Arabia)

(6.162640199984985e-05 : Yuendumu , Australia)

(6.160488614879611e-05 : Cavern City Air Terminal, United States)

(6.160488614879611e-05 : Borrego Valley Airport, United States)

(6.154913237162683e-05 : Uzhhorod International Airport, Ukraine)

(6.154528598229036e-05 : Igarka Airport, Russia)

(6.15052373097154e-05 : Ugolny Airport, Russia)

(6.15052373097154e-05 : Petrozavodsk Airport, Russia)

(6.15052373097154e-05 : Elista Airport, Russia)

(6.15052373097154e-05 : Ulyanovsk East Airport, Russia)

(6.15052373097154e-05 : Orsk Airport, Russia)

(6.15052373097154e-05 : Penza Airport, Russia)

(6.15052373097154e-05 : Kirovsk-Apatity Airport, Russia)

(6.15052373097154e-05 : Waupaca Municipal Airport, United States)

(6.15052373097154e-05 : Lake Placid Airport, United States)

(6.141546761412587e-05 : Lea Co Rgnl, United States)

(6.141546761412587e-05 : Victoria Regional Airport, United States)

(6.137058445181029e-05 : Williamson Country Regional Airport, United States)

(6.137058445181029e-05 : Jonesboro Muni, United States)

(6.137058445181029e-05 : Waynesville Rgnl Arpt At Forney Fld, United States)

(6.137058445181029e-05 : Quincy Regional Baldwin Field, United States)

(6.137058445181029e-05 : Kirksville Regional Airport, United States)

(6.137058445181029e-05 : Cape Girardeau Regional Airport, United States)

(6.136152948904795e-05 : Shah Mokhdum, Bangladesh)

(6.119063351791333e-05 : Tekirdağ Çorlu Airport, Turkey)

(6.113273825937408e-05 : Lynchburg Regional Preston Glenn Field, United States)

(6.113134823225192e-05 : Mid-Ohio Valley Regional Airport, United States)

(6.109773569412953e-05 : Chernivtsi International Airport, Ukraine)

(6.109314149621682e-05 : Kamembe, Rwanda)

(6.103886803115585e-05 : Naples Muni, United States)

(6.103018421301159e-05 : Kanpur, India)

(6.103018421301159e-05 : Ludhiana, India)

(6.0988788403762786e-05 : Wejh, Saudi Arabia)

(6.0950888822314446e-05 : La Gomera Airport, Spain)

(6.0885207827672766e-05 : Ivalo, Finland)

(6.0885207827672766e-05 : Joensuu, Finland)

(6.0885207827672766e-05 : Kuusamo, Finland)

(6.0885207827672766e-05 : Kuopio, Finland)

(6.088174319754035e-05 : Belgaum, India)

(6.088174319754035e-05 : Pondicherry, India)

(6.088174319754035e-05 : Dayton-Wright Brothers Airport, United States)

(6.086229180905465e-05 : Dothan Rgnl, United States)

(6.086229180905465e-05 : Columbus Metropolitan Airport, United States)

(6.086229180905465e-05 : Golden Triangle Regional Airport, United States)

(6.086229180905465e-05 : Key Field, United States)

(6.086229180905465e-05 : Valdosta Regional Airport, United States)

(6.086229180905465e-05 : Hattiesburg Laurel Regional Airport, United States)

(6.086229180905465e-05 : Northwest Alabama Regional Airport, United States)

(6.086229180905465e-05 : Brunswick Golden Isles Airport, United States)

(6.086229180905465e-05 : Southwest Georgia Regional Airport, United States)

(6.0838834926449026e-05 : McClellan-Palomar Airport, United States)

(6.0838834926449026e-05 : Visalia Municipal Airport, United States)

(6.0838834926449026e-05 : Merced Municipal Airport, United States)

(6.0838834926449026e-05 : Laguna de Los Patos International Airport, Uruguay)

(6.081016363687599e-05 : Dundee, United Kingdom)

(6.081016363687599e-05 : St Gatien, France)

(6.080540391824314e-05 : Jamnagar, India)

(6.080540391824314e-05 : Nanded Airport, India)

(6.076192691101299e-05 : Ziguinchor, Senegal)

(6.067247867436613e-05 : Delta County Airport, United States)

(6.067247867436613e-05 : Pellston Regional Airport of Emmet County Airport, United States)

(6.067247867436613e-05 : Chippewa County International Airport, United States)

(6.0592877091093593e-05 : Eastern Oregon Regional Airport, United States)

(6.055378934512941e-05 : General Mariano Matamoros, Mexico)

(6.0521420617921066e-05 : Sioux Gateway Col Bud Day Fld, United States)

(6.0521420617921066e-05 : Watertown Intl, United States)

(6.0521420617921066e-05 : Barkley Regional Airport, United States)

(6.0521420617921066e-05 : Dubuque Rgnl, United States)

(6.0521420617921066e-05 : Muskegon County Airport, United States)

(6.0521420617921066e-05 : Chippewa Valley Regional Airport, United States)

(6.0521420617921066e-05 : Houghton County Memorial Airport, United States)

(6.0521420617921066e-05 : Waterloo Regional Airport, United States)

(6.048603595792447e-05 : Khasab, Oman)

(6.041410744122091e-05 : Lancaster Airport, United States)

(6.041410744122091e-05 : Raleigh County Memorial Airport, United States)

(6.041410744122091e-05 : Devils Lake Regional Airport, United States)

(6.041376328210078e-05 : Kingston, Canada)

(6.041376328210078e-05 : Chris Hadfield, Canada)

(6.029384855276287e-05 : Kuressaare, Estonia)

(6.029366317933721e-05 : Augusta State, United States)

(6.029366317933721e-05 : Knox County Regional Airport, United States)

(6.029366317933721e-05 : Adirondack Regional Airport, United States)

(6.029366317933721e-05 : Rutland State Airport, United States)

(6.028871218461306e-05 : Flagstaff Pulliam Airport, United States)

(6.028871218461306e-05 : Grant County Airport, United States)

(6.028871218461306e-05 : McCall Municipal Airport, United States)

(6.027456364068305e-05 : Bardufoss, Norway)

(6.027456364068305e-05 : Leirin, Norway)

(6.027456364068305e-05 : Sorstokken, Norway)

(6.024084804532924e-05 : Gallivare, Sweden)

(6.024084804532924e-05 : Ornskoldsvik, Sweden)

(6.024084804532924e-05 : Kiruna, Sweden)

(6.0193997637688224e-05 : Chico Muni, United States)

(6.0193997637688224e-05 : Modesto City Co Harry Sham, United States)

(6.0193997637688224e-05 : Redding Muni, United States)

(6.017264388048447e-05 : Geiteryggen, Norway)

(6.0123217133221945e-05 : Lampang, Thailand)

(6.0123217133221945e-05 : Khon Kaen, Thailand)

(6.0123217133221945e-05 : Sukhothai, Thailand)

(6.0123217133221945e-05 : Trat, Thailand)

(6.009312301921719e-05 : Nakhchivan Airport, Azerbaijan)

(6.009312301921719e-05 : Isparta Süleyman Demirel Airport, Turkey)

(6.009312301921719e-05 : Adiyaman Airport, Turkey)

(6.00886851284388e-05 : Sihanoukville, Cambodia)

(6.0051344122628015e-05 : Gyumri, Armenia)

(6.004510801401612e-05 : Loudes, France)

(6.004510801401612e-05 : Aurillac, France)

(6.004510801401612e-05 : Lannion, France)

(6.0033206305467446e-05 : Charlotte County-Punta Gorda Airport, United States)

(6.002819980150577e-05 : Salina Municipal Airport, United States)

(6.002142661737477e-05 : Agatti, India)

(5.99859901904275e-05 : Ouarzazate, Morocco)

(5.9979936361336886e-05 : Tacheng Airport, China)

(5.997462016340443e-05 : Ioannina, Greece)

(5.997462016340443e-05 : Aristotelis, Greece)

(5.997462016340443e-05 : Filippos, Greece)

(5.997462016340443e-05 : Milos, Greece)

(5.997462016340443e-05 : Naxos, Greece)

(5.997462016340443e-05 : Paros, Greece)

(5.997462016340443e-05 : Syros Airport, Greece)

(5.99061016877539e-05 : Cambridge, United Kingdom)

(5.988559187071241e-05 : Jonkoping, Sweden)

(5.967530291753791e-05 : Athens Ben Epps Airport, United States)

(5.961855380196408e-05 : Islay, United Kingdom)

(5.961855380196408e-05 : Tiree, United Kingdom)

(5.961855380196408e-05 : Barra Airport, United Kingdom)

(5.961855380196408e-05 : Campbeltown Airport, United Kingdom)

(5.9307176112905285e-05 : Brac, Croatia)

(5.929263317074656e-05 : Nefta, Tunisia)

(5.901370341405195e-05 : Arad, Romania)

(5.88958955675124e-05 : Ustupo, Panama)

(5.884693149972772e-05 : Logroño-Agoncillo Airport, Spain)

(5.8786490110670977e-05 : Sármellék International Airport, Hungary)

(5.8750387730438825e-05 : Ohrid, Macedonia)

(5.8718394294957635e-05 : Yangyang International Airport, South Korea)

(5.8702546926647886e-05 : Mirecourt, France)

(5.8702546926647886e-05 : Monaco, Monaco)

(5.8700940052468326e-05 : Karup, Denmark)

(5.8700940052468326e-05 : Bornholm Ronne, Denmark)

(5.8700940052468326e-05 : Sonderborg, Denmark)

(5.866726626700118e-05 : Saab, Sweden)

(5.8584334486936826e-05 : Longvic, France)

(5.8495623847398844e-05 : Anadolu Airport, Turkey)

(5.8359607170797176e-05 : Banja Luka International Airport, Bosnia and Herzegovina)

(5.829126255377068e-05 : Taba Intl, Egypt)

(5.829042518420142e-05 : Kastelorizo, Greece)

(5.8274423161268644e-05 : Burgos Airport, Spain)

(5.8043429308201645e-05 : Rochester Airport, United Kingdom)

(5.2966101694915246e-05 : Hornafjordur, Iceland)

(5.2966101694915246e-05 : Husavik, Iceland)

(5.2966101694915246e-05 : Patreksfjordur, Iceland)

(5.2966101694915246e-05 : Siglufjordur, Iceland)

(5.2966101694915246e-05 : Vestmannaeyjar, Iceland)

(5.2966101694915246e-05 : Winnipeg St Andrews, Canada)

(5.2966101694915246e-05 : Shearwater, Canada)

(5.2966101694915246e-05 : Tofino, Canada)

(5.2966101694915246e-05 : Kugaaruk, Canada)

(5.2966101694915246e-05 : Brandon Muni, Canada)

(5.2966101694915246e-05 : Miramichi, Canada)

(5.2966101694915246e-05 : Coronation, Canada)

(5.2966101694915246e-05 : Chilliwack, Canada)

(5.2966101694915246e-05 : Dawson City, Canada)

(5.2966101694915246e-05 : Burwash, Canada)

(5.2966101694915246e-05 : Princeton, Canada)

(5.2966101694915246e-05 : Dease Lake, Canada)

(5.2966101694915246e-05 : Dauphin Barker, Canada)

(5.2966101694915246e-05 : Estevan, Canada)

(5.2966101694915246e-05 : Edson, Canada)

(5.2966101694915246e-05 : Eureka, Canada)

(5.2966101694915246e-05 : Fort Resolution, Canada)

(5.2966101694915246e-05 : Hudson Bay, Canada)

(5.2966101694915246e-05 : Atikokan Muni, Canada)

(5.2966101694915246e-05 : St Jean, Canada)

(5.2966101694915246e-05 : Kindersley, Canada)

(5.2966101694915246e-05 : Buttonville Muni, Canada)

(5.2966101694915246e-05 : Chapleau, Canada)

(5.2966101694915246e-05 : Meadow Lake, Canada)

(5.2966101694915246e-05 : Alert, Canada)

(5.2966101694915246e-05 : Mayo, Canada)

(5.2966101694915246e-05 : Moose Jaw Air Vice Marshal C M Mcewen, Canada)

(5.2966101694915246e-05 : Maniwaki, Canada)

(5.2966101694915246e-05 : Montreal Intl Mirabel, Canada)

(5.2966101694915246e-05 : Gatineau, Canada)

(5.2966101694915246e-05 : Matagami, Canada)

(5.2966101694915246e-05 : Old Crow, Canada)

(5.2966101694915246e-05 : Cold Lake, Canada)

(5.2966101694915246e-05 : Prince Albert Glass Field, Canada)

(5.2966101694915246e-05 : Peace River, Canada)

(5.2966101694915246e-05 : Southport, Canada)

(5.2966101694915246e-05 : Peterborough, Canada)

(5.2966101694915246e-05 : Muskoka, Canada)

(5.2966101694915246e-05 : Watson Lake, Canada)

(5.2966101694915246e-05 : Yorkton Muni, Canada)

(5.2966101694915246e-05 : North Battleford, Canada)

(5.2966101694915246e-05 : Riviere Du Loup, Canada)

(5.2966101694915246e-05 : Rocky Mountain House, Canada)

(5.2966101694915246e-05 : Sherbrooke, Canada)

(5.2966101694915246e-05 : Nanisivik, Canada)

(5.2966101694915246e-05 : Summerside, Canada)

(5.2966101694915246e-05 : Trenton, Canada)

(5.2966101694915246e-05 : La Ronge, Canada)

(5.2966101694915246e-05 : Vermilion, Canada)

(5.2966101694915246e-05 : Buffalo Narrows, Canada)

(5.2966101694915246e-05 : Wiarton, Canada)

(5.2966101694915246e-05 : Petawawa, Canada)

(5.2966101694915246e-05 : Wrigley, Canada)

(5.2966101694915246e-05 : Edmonton City Centre, Canada)

(5.2966101694915246e-05 : Timiskaming Rgnl, Canada)

(5.2966101694915246e-05 : Swift Current, Canada)

(5.2966101694915246e-05 : Armstrong, Canada)

(5.2966101694915246e-05 : Downsview, Canada)

(5.2966101694915246e-05 : Gore Bay Manitoulin, Canada)

(5.2966101694915246e-05 : Slave Lake, Canada)

(5.2966101694915246e-05 : Whitecourt, Canada)

(5.2966101694915246e-05 : Teslin, Canada)

(5.2966101694915246e-05 : Greenwood, Canada)

(5.2966101694915246e-05 : Faro, Canada)

(5.2966101694915246e-05 : Fort Mcpherson, Canada)

(5.2966101694915246e-05 : Boufarik, Algeria)

(5.2966101694915246e-05 : Hassi R Mel, Algeria)

(5.2966101694915246e-05 : Bou Chekif, Algeria)

(5.2966101694915246e-05 : Ech Cheliff, Algeria)

(5.2966101694915246e-05 : Tafaraoui, Algeria)

(5.2966101694915246e-05 : El Golea, Algeria)

(5.2966101694915246e-05 : Timimoun, Algeria)

(5.2966101694915246e-05 : Bouake, Cote d'Ivoire)

(5.2966101694915246e-05 : Daloa, Cote d'Ivoire)

(5.2966101694915246e-05 : Korhogo, Cote d'Ivoire)

(5.2966101694915246e-05 : Man, Cote d'Ivoire)

(5.2966101694915246e-05 : San Pedro, Cote d'Ivoire)

(5.2966101694915246e-05 : Yamoussoukro, Cote d'Ivoire)

(5.2966101694915246e-05 : Akure, Nigeria)

(5.2966101694915246e-05 : Gusau, Nigeria)

(5.2966101694915246e-05 : Makurdi, Nigeria)

(5.2966101694915246e-05 : Minna New, Nigeria)

(5.2966101694915246e-05 : Zaria, Nigeria)

(5.2966101694915246e-05 : Maradi, Niger)

(5.2966101694915246e-05 : Tahoua, Niger)

(5.2966101694915246e-05 : Manu Dayak, Niger)

(5.2966101694915246e-05 : Zinder, Niger)

(5.2966101694915246e-05 : Gafsa, Tunisia)

(5.2966101694915246e-05 : Gabes, Tunisia)

(5.2966101694915246e-05 : El Borma, Tunisia)

(5.2966101694915246e-05 : Niamtougou International, Togo)

(5.2966101694915246e-05 : Wevelgem, Belgium)

(5.2966101694915246e-05 : Oostende, Belgium)

(5.2966101694915246e-05 : Bautzen, Germany)

(5.2966101694915246e-05 : Altenburg Nobitz, Germany)

(5.2966101694915246e-05 : Putnam County Airport, United States)

(5.2966101694915246e-05 : Barth, Germany)

(5.2966101694915246e-05 : Tempelhof, Germany)

(5.2966101694915246e-05 : Mannheim City, Germany)

(5.2966101694915246e-05 : Hamburg Finkenwerder, Germany)

(5.2966101694915246e-05 : Kiel Holtenau, Germany)

(5.2966101694915246e-05 : Arnsberg Menden, Germany)

(5.2966101694915246e-05 : Essen Mulheim, Germany)

(5.2966101694915246e-05 : Monchengladbach, Germany)

(5.2966101694915246e-05 : Augsburg, Germany)

(5.2966101694915246e-05 : Oberpfaffenhofen, Germany)

(5.2966101694915246e-05 : Schwerin Parchim, Germany)

(5.2966101694915246e-05 : Stendal Borstel, Germany)

(5.2966101694915246e-05 : Bayreuth, Germany)

(5.2966101694915246e-05 : Hof Plauen, Germany)

(5.2966101694915246e-05 : Koblenz Winningen, Germany)

(5.2966101694915246e-05 : Trier Fohren, Germany)

(5.2966101694915246e-05 : Speyer, Germany)

(5.2966101694915246e-05 : Donaueschingen Villingen, Germany)

(5.2966101694915246e-05 : Braunschweig Wolfsburg, Germany)

(5.2966101694915246e-05 : Bremerhaven, Germany)

(5.2966101694915246e-05 : Emden, Germany)

(5.2966101694915246e-05 : Wilhelmshaven Mariensiel, Germany)

(5.2966101694915246e-05 : Borkum, Germany)

(5.2966101694915246e-05 : Norderney, Germany)

(5.2966101694915246e-05 : Flensburg Schaferhaus, Germany)

(5.2966101694915246e-05 : Parnu, Estonia)

(5.2966101694915246e-05 : Enontekio, Finland)

(5.2966101694915246e-05 : Halli, Finland)

(5.2966101694915246e-05 : Helsinki Malmi, Finland)

(5.2966101694915246e-05 : Hyvinkaa, Finland)

(5.2966101694915246e-05 : Jyvaskyla, Finland)

(5.2966101694915246e-05 : Kauhava, Finland)

(5.2966101694915246e-05 : Mikkeli, Finland)

(5.2966101694915246e-05 : Sodankyla, Finland)

(5.2966101694915246e-05 : Utti, Finland)

(5.2966101694915246e-05 : Varkaus, Finland)

(5.2966101694915246e-05 : St Angelo, United Kingdom)

(5.2966101694915246e-05 : Coventry, United Kingdom)

(5.2966101694915246e-05 : Lyneham, United Kingdom)

(5.2966101694915246e-05 : Yeovilton, United Kingdom)

(5.2966101694915246e-05 : Swansea, United Kingdom)

(5.2966101694915246e-05 : Plymouth, United Kingdom)

(5.2966101694915246e-05 : Lasham, United Kingdom)

(5.2966101694915246e-05 : Shoreham, United Kingdom)

(5.2966101694915246e-05 : Biggin Hill, United Kingdom)

(5.2966101694915246e-05 : Farnborough, United Kingdom)

(5.2966101694915246e-05 : Blackbushe, United Kingdom)

(5.2966101694915246e-05 : Lydd, United Kingdom)

(5.2966101694915246e-05 : Carlisle, United Kingdom)

(5.2966101694915246e-05 : Walney Island, United Kingdom)

(5.2966101694915246e-05 : Hawarden, United Kingdom)

(5.2966101694915246e-05 : Scatsta, United Kingdom)

(5.2966101694915246e-05 : Leuchars, United Kingdom)

(5.2966101694915246e-05 : Lossiemouth, United Kingdom)

(5.2966101694915246e-05 : Bristol Filton, United Kingdom)

(5.2966101694915246e-05 : Mildenhall, United Kingdom)

(5.2966101694915246e-05 : Fairford, United Kingdom)

(5.2966101694915246e-05 : Brize Norton, United Kingdom)

(5.2966101694915246e-05 : Odiham, United Kingdom)

(5.2966101694915246e-05 : Northolt, United Kingdom)

(5.2966101694915246e-05 : Coningsby, United Kingdom)

(5.2966101694915246e-05 : Honington, United Kingdom)

(5.2966101694915246e-05 : Waddington, United Kingdom)

(5.2966101694915246e-05 : Marham, United Kingdom)

(5.2966101694915246e-05 : De Kooy, Netherlands)

(5.2966101694915246e-05 : Leeuwarden, Netherlands)

(5.2966101694915246e-05 : Soesterberg, Netherlands)

(5.2966101694915246e-05 : Twenthe, Netherlands)

(5.2966101694915246e-05 : Valkenburg, Netherlands)

(5.2966101694915246e-05 : Woensdrecht, Netherlands)

(5.2966101694915246e-05 : Galway, Ireland)

(5.2966101694915246e-05 : Sligo, Ireland)

(5.2966101694915246e-05 : Odense, Denmark)

(5.2966101694915246e-05 : Skrydstrup, Denmark)

(5.2966101694915246e-05 : Thisted, Denmark)

(5.2966101694915246e-05 : Stauning, Denmark)

(5.2966101694915246e-05 : Lista, Norway)

(5.2966101694915246e-05 : Notodden, Norway)

(5.2966101694915246e-05 : Orland, Norway)

(5.2966101694915246e-05 : Redzikowo, Poland)

(5.2966101694915246e-05 : Babimost, Poland)

(5.2966101694915246e-05 : Lidkoping, Sweden)

(5.2966101694915246e-05 : Skovde, Sweden)

(5.2966101694915246e-05 : Trollhattan Vanersborg, Sweden)

(5.2966101694915246e-05 : Karlskoga, Sweden)

(5.2966101694915246e-05 : Mora, Sweden)

(5.2966101694915246e-05 : Kristianstad, Sweden)

(5.2966101694915246e-05 : Landskrona, Sweden)

(5.2966101694915246e-05 : Oskarshamn, Sweden)

(5.2966101694915246e-05 : Hudiksvall, Sweden)

(5.2966101694915246e-05 : Kramfors Solleftea, Sweden)

(5.2966101694915246e-05 : Orebro, Sweden)

(5.2966101694915246e-05 : Borlange, Sweden)

(5.2966101694915246e-05 : Hultsfred, Sweden)

(5.2966101694915246e-05 : Gavle, Sweden)

(5.2966101694915246e-05 : Spangdahlem Ab, Germany)

(5.2966101694915246e-05 : Ramstein Ab, Germany)

(5.2966101694915246e-05 : Giebelstadt Aaf, Germany)

(5.2966101694915246e-05 : Celle, Germany)

(5.2966101694915246e-05 : Hanau Aaf, Germany)

(5.2966101694915246e-05 : Geilenkirchen, Germany)

(5.2966101694915246e-05 : Furstenfeldbruck, Germany)

(5.2966101694915246e-05 : Gutersloh, Germany)

(5.2966101694915246e-05 : Alexander Bay, South Africa)

(5.2966101694915246e-05 : Aggeneys, South Africa)

(5.2966101694915246e-05 : Bhisho, South Africa)

(5.2966101694915246e-05 : Grand Central, South Africa)

(5.2966101694915246e-05 : Kleinsee, South Africa)

(5.2966101694915246e-05 : Ladysmith, South Africa)

(5.2966101694915246e-05 : Margate, South Africa)

(5.2966101694915246e-05 : Messina, South Africa)

(5.2966101694915246e-05 : Newcastle, South Africa)

